"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0048568","GO:0048568","embryonic organ development",104,0.381881167994625,1.8921853341156,4.43323825969224e-06,0.00112684856128177,0.000968948917237998,479,"tags=28%, list=13%, signal=25%","XLOC-013181#TWIST-XENLA#P13903/XLOC-013589#ITBX-DROME#P11584/XLOC-025279#ISL1-CHICK#P50211/XLOC-006021#XLOC-006021/XLOC-024524#TBX1-DANRE#Q8AXX2/XLOC-012522#FZD5-DANRE#B3DIG4/XLOC-020692#XLOC-020692/XLOC-020834#BMP15-BOVIN#Q6PX77/XLOC-013652#HXD3-HAPBU#A8DT10/gene-evm.model.ptg000032l.233#LAMC1-XENTR#A0JP86/XLOC-001131#GAMT-XENTR#Q6PBF6/XLOC-024501#HXB8-RAT#P18863/XLOC-013477#SIX1B-DANRE#Q6NZ04/XLOC-024503#MAB5-CAEEL#P10038/XLOC-009866#FZD2-HUMAN#Q14332/XLOC-025900#AGRIN-HUMAN#O00468/XLOC-014368#TWHH-DANRE#Q90419/XLOC-027138#FGFR3-CHICK#P18460/XLOC-023160#SIX1A-DANRE#Q6DHF9/XLOC-000933#HXA4-LINSA#P81192/gene-evm.model.ptg000035l.378#TRLF-DESRO#K9IMD0/XLOC-026110#FGFR3-CHICK#P18460/XLOC-004857#XLOC-004857/gene-evm.model.ptg000032l.234#LAMC1-XENTR#A0JP86/XLOC-020007#ZAX-XENLA#O93590/XLOC-009436#SMO-DANRE#Q5RH73/XLOC-003325#FZD1-XENLA#Q9I9M5/novel-gene-chr14-4172#SIX2-MOUSE#Q62232/XLOC-003422#PTC1-MOUSE#Q61115"
"GO:0003156","GO:0003156","regulation of animal organ formation",13,0.802586586211613,2.43623903128768,4.88138874319574e-06,0.00113736357716461,0.000977990516619216,320,"tags=62%, list=9%, signal=56%","XLOC-025279#ISL1-CHICK#P50211/XLOC-024524#TBX1-DANRE#Q8AXX2/XLOC-020834#BMP15-BOVIN#Q6PX77/XLOC-013477#SIX1B-DANRE#Q6NZ04/XLOC-014368#TWHH-DANRE#Q90419/XLOC-027138#FGFR3-CHICK#P18460/XLOC-023160#SIX1A-DANRE#Q6DHF9/XLOC-026110#FGFR3-CHICK#P18460"
"GO:0060795","GO:0060795","cell fate commitment involved in formation of primary germ layer",11,0.825344268942383,2.40296101775555,5.73817769245848e-06,0.00118634047229941,0.00102010452478422,401,"tags=73%, list=11%, signal=65%","XLOC-020834#BMP15-BOVIN#Q6PX77/XLOC-024501#HXB8-RAT#P18863/XLOC-013477#SIX1B-DANRE#Q6NZ04/XLOC-009866#FZD2-HUMAN#Q14332/XLOC-027138#FGFR3-CHICK#P18460/XLOC-023160#SIX1A-DANRE#Q6DHF9/XLOC-026110#FGFR3-CHICK#P18460/XLOC-020007#ZAX-XENLA#O93590"
"GO:1905330","GO:1905330","regulation of morphogenesis of an epithelium",36,0.580501799306905,2.35778129016874,5.94018834484684e-06,0.00118634047229941,0.00102010452478422,477,"tags=39%, list=13%, signal=34%","XLOC-006335#GREM1-CHICK#O73755/XLOC-012522#FZD5-DANRE#B3DIG4/XLOC-020834#BMP15-BOVIN#Q6PX77/XLOC-024501#HXB8-RAT#P18863/XLOC-013477#SIX1B-DANRE#Q6NZ04/XLOC-014368#TWHH-DANRE#Q90419/XLOC-027138#FGFR3-CHICK#P18460/XLOC-023160#SIX1A-DANRE#Q6DHF9/XLOC-026110#FGFR3-CHICK#P18460/XLOC-004857#XLOC-004857/XLOC-010538#LSHR-CHICK#Q90674/XLOC-009436#SMO-DANRE#Q5RH73/XLOC-003325#FZD1-XENLA#Q9I9M5/novel-gene-chr14-4172#SIX2-MOUSE#Q62232"
"GO:2000027","GO:2000027","regulation of animal organ morphogenesis",56,0.487804190249257,2.14563821611233,8.64281601089058e-06,0.00161102090443,0.00138527661535958,477,"tags=32%, list=13%, signal=28%","XLOC-006335#GREM1-CHICK#O73755/XLOC-025279#ISL1-CHICK#P50211/XLOC-024524#TBX1-DANRE#Q8AXX2/XLOC-012522#FZD5-DANRE#B3DIG4/XLOC-020834#BMP15-BOVIN#Q6PX77/XLOC-024501#HXB8-RAT#P18863/XLOC-013477#SIX1B-DANRE#Q6NZ04/XLOC-025900#AGRIN-HUMAN#O00468/XLOC-014368#TWHH-DANRE#Q90419/XLOC-027138#FGFR3-CHICK#P18460/XLOC-023160#SIX1A-DANRE#Q6DHF9/XLOC-000933#HXA4-LINSA#P81192/XLOC-026110#FGFR3-CHICK#P18460/XLOC-004857#XLOC-004857/XLOC-010538#LSHR-CHICK#Q90674/XLOC-009436#SMO-DANRE#Q5RH73/XLOC-003325#FZD1-XENLA#Q9I9M5/novel-gene-chr14-4172#SIX2-MOUSE#Q62232"
"GO:0048333","GO:0048333","mesodermal cell differentiation",10,0.838746312816275,2.33370437050287,1.09203420394484e-05,0.0019083297713936,0.00164092508013816,401,"tags=80%, list=11%, signal=72%","XLOC-013589#ITBX-DROME#P11584/XLOC-020834#BMP15-BOVIN#Q6PX77/XLOC-024501#HXB8-RAT#P18863/XLOC-013477#SIX1B-DANRE#Q6NZ04/XLOC-027138#FGFR3-CHICK#P18460/XLOC-023160#SIX1A-DANRE#Q6DHF9/XLOC-026110#FGFR3-CHICK#P18460/XLOC-020007#ZAX-XENLA#O93590"
"GO:0048732","GO:0048732","gland development",107,0.363504137326249,1.81408957637929,1.24499935626226e-05,0.00204765776477016,0.00176072973975418,479,"tags=27%, list=13%, signal=24%","XLOC-013589#ITBX-DROME#P11584/XLOC-016391#KLKB1-RAT#P14272/XLOC-025279#ISL1-CHICK#P50211/XLOC-013165#NMUR2-RAT#Q9ESQ4/XLOC-024524#TBX1-DANRE#Q8AXX2/XLOC-012522#FZD5-DANRE#B3DIG4/XLOC-020692#XLOC-020692/XLOC-020834#BMP15-BOVIN#Q6PX77/XLOC-013652#HXD3-HAPBU#A8DT10/gene-evm.model.ptg000032l.233#LAMC1-XENTR#A0JP86/XLOC-024501#HXB8-RAT#P18863/XLOC-013477#SIX1B-DANRE#Q6NZ04/XLOC-026524#KLKB1-RAT#P14272/XLOC-025940#HTK7-HYDVU#Q25197/XLOC-014368#TWHH-DANRE#Q90419/XLOC-027138#FGFR3-CHICK#P18460/XLOC-003038#INHBA-MOUSE#Q04998/XLOC-023160#SIX1A-DANRE#Q6DHF9/XLOC-000933#HXA4-LINSA#P81192/XLOC-026110#FGFR3-CHICK#P18460/XLOC-004857#XLOC-004857/gene-evm.model.ptg000032l.234#LAMC1-XENTR#A0JP86/XLOC-009436#SMO-DANRE#Q5RH73/XLOC-024417#HEPHL-ACRMI#B3EWZ9/XLOC-013453#FCN1-PIG#Q29042/XLOC-003325#FZD1-XENLA#Q9I9M5/XLOC-015809#LAMA5-HUMAN#O15230/novel-gene-chr14-4172#SIX2-MOUSE#Q62232/XLOC-003422#PTC1-MOUSE#Q61115"
"GO:1904888","GO:1904888","cranial skeletal system development",20,0.670691465193541,2.33138048513559,1.87291426737645e-05,0.00290926016199142,0.00250160010917416,477,"tags=55%, list=13%, signal=48%","XLOC-013181#TWIST-XENLA#P13903/XLOC-024524#TBX1-DANRE#Q8AXX2/XLOC-020834#BMP15-BOVIN#Q6PX77/XLOC-013477#SIX1B-DANRE#Q6NZ04/XLOC-025900#AGRIN-HUMAN#O00468/XLOC-014368#TWHH-DANRE#Q90419/XLOC-027138#FGFR3-CHICK#P18460/XLOC-023160#SIX1A-DANRE#Q6DHF9/XLOC-026110#FGFR3-CHICK#P18460/XLOC-004857#XLOC-004857/novel-gene-chr14-4172#SIX2-MOUSE#Q62232"
"GO:0009952","GO:0009952","anterior/posterior pattern specification",59,0.465031108535582,2.09760061089054,2.14397720491879e-05,0.00315503171839628,0.00271293292855097,1047,"tags=54%, list=28%, signal=40%","XLOC-025279#ISL1-CHICK#P50211/XLOC-024524#TBX1-DANRE#Q8AXX2/XLOC-012522#FZD5-DANRE#B3DIG4/XLOC-020692#XLOC-020692/XLOC-020834#BMP15-BOVIN#Q6PX77/XLOC-013652#HXD3-HAPBU#A8DT10/XLOC-024501#HXB8-RAT#P18863/XLOC-013477#SIX1B-DANRE#Q6NZ04/XLOC-024503#MAB5-CAEEL#P10038/XLOC-014368#TWHH-DANRE#Q90419/XLOC-023160#SIX1A-DANRE#Q6DHF9/XLOC-000933#HXA4-LINSA#P81192/XLOC-004857#XLOC-004857/XLOC-009436#SMO-DANRE#Q5RH73/XLOC-003325#FZD1-XENLA#Q9I9M5/XLOC-003422#PTC1-MOUSE#Q61115/XLOC-000223#BMP1-MOUSE#P98063/XLOC-012995#EVE-DROME#P06602/XLOC-003044#XLOC-003044/gene-evm.model.ptg000031l.385#gene-evm.model.ptg000031l.385/XLOC-015759#MIB-DROME#Q9VUX2/XLOC-012900#PARD3-HUMAN#Q8TEW0/XLOC-011344#PTN11-CHICK#Q90687/XLOC-022895#ANM5-MOUSE#Q8CIG8/XLOC-010905#LRP6-MOUSE#O88572/XLOC-004198#UBC9A-DANRE#Q9W6H5/XLOC-004946#MYH10-BOVIN#Q27991/XLOC-025405#DPN-DROME#Q26263/XLOC-018190#SOX18-HUMAN#P35713/XLOC-019548#TORSO-BOMMO#D2IYS2/gene-evm.model.ptg000002l.334-1#MEOX1-DANRE#F1Q4R9/XLOC-007970#CPEB1-PONAB#Q5R733"
"GO:0060037","GO:0060037","pharyngeal system development",12,0.786224934355346,2.33340206358126,2.35845719897739e-05,0.00329712316417039,0.00283511381182334,579,"tags=83%, list=16%, signal=71%","XLOC-025279#ISL1-CHICK#P50211/XLOC-006021#XLOC-006021/XLOC-024524#TBX1-DANRE#Q8AXX2/XLOC-020834#BMP15-BOVIN#Q6PX77/XLOC-013477#SIX1B-DANRE#Q6NZ04/XLOC-023160#SIX1A-DANRE#Q6DHF9/XLOC-004857#XLOC-004857/novel-gene-chr14-4172#SIX2-MOUSE#Q62232/XLOC-003422#PTC1-MOUSE#Q61115/XLOC-000943#FOLR1-MOUSE#P35846"
"GO:0048863","GO:0048863","stem cell differentiation",39,0.51274697784836,2.10268842512869,2.81376227464878e-05,0.00374632348567523,0.00322136994250517,479,"tags=41%, list=13%, signal=36%","XLOC-006335#GREM1-CHICK#O73755/XLOC-025279#ISL1-CHICK#P50211/XLOC-006021#XLOC-006021/XLOC-024524#TBX1-DANRE#Q8AXX2/XLOC-020692#XLOC-020692/XLOC-020834#BMP15-BOVIN#Q6PX77/XLOC-024501#HXB8-RAT#P18863/XLOC-024503#MAB5-CAEEL#P10038/XLOC-014368#TWHH-DANRE#Q90419/XLOC-027138#FGFR3-CHICK#P18460/XLOC-000173#TES-CHICK#Q90YH9/XLOC-000933#HXA4-LINSA#P81192/XLOC-026110#FGFR3-CHICK#P18460/XLOC-009436#SMO-DANRE#Q5RH73/XLOC-015809#LAMA5-HUMAN#O15230/XLOC-003422#PTC1-MOUSE#Q61115"
"GO:0048701","GO:0048701","embryonic cranial skeleton morphogenesis",19,0.679056974946347,2.34943859890067,3.27748386976765e-05,0.00416538404539561,0.0035817096452389,477,"tags=58%, list=13%, signal=51%","XLOC-013181#TWIST-XENLA#P13903/XLOC-024524#TBX1-DANRE#Q8AXX2/XLOC-020834#BMP15-BOVIN#Q6PX77/XLOC-013477#SIX1B-DANRE#Q6NZ04/XLOC-025900#AGRIN-HUMAN#O00468/XLOC-014368#TWHH-DANRE#Q90419/XLOC-027138#FGFR3-CHICK#P18460/XLOC-023160#SIX1A-DANRE#Q6DHF9/XLOC-026110#FGFR3-CHICK#P18460/XLOC-004857#XLOC-004857/novel-gene-chr14-4172#SIX2-MOUSE#Q62232"
"GO:0005539","GO:0005539","glycosaminoglycan binding",22,0.636268018171379,2.24214021871107,3.69824385573134e-05,0.00419784360863184,0.00360962081248217,785,"tags=64%, list=21%, signal=50%","XLOC-025407#AGRIN-HUMAN#O00468/XLOC-020834#BMP15-BOVIN#Q6PX77/XLOC-014368#TWHH-DANRE#Q90419/XLOC-027138#FGFR3-CHICK#P18460/gene-evm.model.ptg000035l.378#TRLF-DESRO#K9IMD0/XLOC-026110#FGFR3-CHICK#P18460/XLOC-018024#AOC1-RAT#P36633/XLOC-003422#PTC1-MOUSE#Q61115/XLOC-004087#AOC1-MOUSE#Q8JZQ5/XLOC-016472#COMP-MOUSE#Q9R0G6/XLOC-022144#MLRP2-ACRMI#B3EWZ6/gene-evm.model.ptg000020l.1065#NPC2-DANRE#Q9DGJ3/XLOC-023693#TRLF-DESRO#K9IMD0/novel-gene-chr2-15978#NCAM1-RAT#P13596"
"GO:0007498","GO:0007498","mesoderm development",41,0.521139084077479,2.19417572026725,3.753436702997e-05,0.00419784360863184,0.00360962081248217,477,"tags=41%, list=13%, signal=37%","XLOC-013589#ITBX-DROME#P11584/XLOC-024524#TBX1-DANRE#Q8AXX2/XLOC-020692#XLOC-020692/XLOC-020834#BMP15-BOVIN#Q6PX77/XLOC-024501#HXB8-RAT#P18863/XLOC-013477#SIX1B-DANRE#Q6NZ04/XLOC-014368#TWHH-DANRE#Q90419/XLOC-027138#FGFR3-CHICK#P18460/XLOC-003038#INHBA-MOUSE#Q04998/XLOC-023160#SIX1A-DANRE#Q6DHF9/XLOC-026110#FGFR3-CHICK#P18460/XLOC-004857#XLOC-004857/XLOC-013585#MYO1D-DANRE#E7F9L8/XLOC-020007#ZAX-XENLA#O93590/XLOC-009436#SMO-DANRE#Q5RH73/XLOC-015809#LAMA5-HUMAN#O15230/novel-gene-chr14-4172#SIX2-MOUSE#Q62232"
"GO:0051241","GO:0051241","negative regulation of multicellular organismal process",155,0.319910420069626,1.6626787431729,3.65657600460755e-05,0.00419784360863184,0.00360962081248217,479,"tags=22%, list=13%, signal=20%","XLOC-013181#TWIST-XENLA#P13903/XLOC-007624#XLOC-007624/XLOC-006335#GREM1-CHICK#O73755/XLOC-013589#ITBX-DROME#P11584/XLOC-016391#KLKB1-RAT#P14272/XLOC-025279#ISL1-CHICK#P50211/XLOC-020692#XLOC-020692/XLOC-020834#BMP15-BOVIN#Q6PX77/XLOC-013477#SIX1B-DANRE#Q6NZ04/XLOC-026524#KLKB1-RAT#P14272/XLOC-016610#XLOC-016610/XLOC-006843#ABCG2-MACMU#Q5MB13/XLOC-025900#AGRIN-HUMAN#O00468/XLOC-025940#HTK7-HYDVU#Q25197/XLOC-014368#TWHH-DANRE#Q90419/XLOC-027138#FGFR3-CHICK#P18460/XLOC-003038#INHBA-MOUSE#Q04998/XLOC-023860#NOS1-MOUSE#Q9Z0J4/XLOC-023160#SIX1A-DANRE#Q6DHF9/XLOC-025077#RAS2-PHYPO#P34726/XLOC-000933#HXA4-LINSA#P81192/XLOC-020392#PRSS8-RAT#Q9ES87/gene-evm.model.ptg000035l.378#TRLF-DESRO#K9IMD0/XLOC-026110#FGFR3-CHICK#P18460/XLOC-004857#XLOC-004857/XLOC-010538#LSHR-CHICK#Q90674/XLOC-020193#FIBA-APOPA#P19477/XLOC-015864#CIB2-HUMAN#O75838/XLOC-020007#ZAX-XENLA#O93590/XLOC-009436#SMO-DANRE#Q5RH73/XLOC-015809#LAMA5-HUMAN#O15230/gene-evm.model.ptg000005l.755#RBP-CHICK#P02752/novel-gene-chr14-4172#SIX2-MOUSE#Q62232/XLOC-003422#PTC1-MOUSE#Q61115"
"GO:0008201","GO:0008201","heparin binding",15,0.73548735365586,2.34655857551094,4.04635745631952e-05,0.00435139055687283,0.00374165199604606,785,"tags=80%, list=21%, signal=63%","XLOC-025407#AGRIN-HUMAN#O00468/XLOC-020834#BMP15-BOVIN#Q6PX77/XLOC-027138#FGFR3-CHICK#P18460/gene-evm.model.ptg000035l.378#TRLF-DESRO#K9IMD0/XLOC-026110#FGFR3-CHICK#P18460/XLOC-018024#AOC1-RAT#P36633/XLOC-003422#PTC1-MOUSE#Q61115/XLOC-004087#AOC1-MOUSE#Q8JZQ5/XLOC-016472#COMP-MOUSE#Q9R0G6/XLOC-022144#MLRP2-ACRMI#B3EWZ6/XLOC-023693#TRLF-DESRO#K9IMD0/novel-gene-chr2-15978#NCAM1-RAT#P13596"
