ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,term,Ont
GO:0032869,cellular response to insulin stimulus,19/547,189/15357,0.100529100529101,2.82234990278866,4.84455282337254,4.61874949969866e-05,0.000375931130165347,0.000221321490849984,XLOC-008062#RAB8A-BOVIN#A4FV54/XLOC-016439#RAB10-HUMAN#P61026/gene-evm.model.ptg000037l.115#RAB8A-CANLF#P61007/gene-evm.model.ptg000049l.3-1#RAB10-HUMAN#P61026/XLOC-006817#AKT3-HUMAN#Q9Y243/XLOC-011513#KPCI-MOUSE#Q62074/XLOC-015245#KPCD-RAT#P09215/gene-evm.model.ptg000004l.733-1#KPCD-MOUSE#P28867/gene-evm.model.ptg000012l.731#AKT3-HUMAN#Q9Y243/XLOC-021621#PAK3-RAT#Q62829/gene-evm.model.ptg000018l.1174-1#PAK3-RAT#Q62829/XLOC-024467#XBP1-RAT#Q9R1S4/gene-evm.model.ptg000008l.153#XBP1-RAT#Q9R1S4/XLOC-009638#SRBS2-RAT#O35413/XLOC-023644#PCKGC-RAT#P07379/gene-evm.model.ptg000035l.291#PCKGC-RAT#P07379/XLOC-025084#PRKDC-CHICK#Q8QGX4/XLOC-006547#SYEP-HUMAN#P07814/gene-evm.model.ptg000012l.319#SYEP-HUMAN#P07814,19,cellular response to insulin stimulus,BP
GO:0045665,negative regulation of neuron differentiation,19/547,189/15357,0.100529100529101,2.82234990278866,4.84455282337254,4.61874949969866e-05,0.000375931130165347,0.000221321490849984,XLOC-016569#ASL1B-DANRE#Q90260/XLOC-022020#XLOC-022020/XLOC-002878#LMX1B-XENLA#Q8UVR3/XLOC-025279#ISL1-CHICK#P50211/XLOC-004887#SOX9B-XENLA#Q6DFF5/gene-evm.model.ptg000023l.170#SOX9B-XENLA#Q6DFF5/XLOC-018160#DUS16-HUMAN#Q9BY84/gene-evm.model.ptg000006l.346#DUS16-HUMAN#Q9BY84/XLOC-000541#PO4F3-DANRE#Q90435/gene-evm.model.ptg000003l.1055#PO4F3-DANRE#Q90435/XLOC-002380#PBX1-HUMAN#P40424/gene-evm.model.ptg000022l.481#CHCH5-HUMAN#Q9BSY4/XLOC-009294#PP2BA-MOUSE#P63328/gene-evm.model.ptg000024l.235-1#PP2B3-DROME#Q9VXF1/XLOC-014425#DCI2A-DANRE#E7F6H7/gene-evm.model.ptg000010l.16#DCI2A-DANRE#E7F6H7/XLOC-003535#CALR-DROME#P29413/XLOC-003785#GLU2B-MOUSE#O08795/gene-evm.model.ptg000011l.342-1#GLU2B-MOUSE#O08795,19,negative regulation of neuron differentiation,BP
GO:0002683,negative regulation of immune system process,22/547,239/15357,0.0920502092050209,2.58430541638301,4.74401302307551,4.64656179925447e-05,0.000377597375914139,0.000222302457744327,XLOC-013181#TWIST-XENLA#P13903/XLOC-004887#SOX9B-XENLA#Q6DFF5/gene-evm.model.ptg000023l.170#SOX9B-XENLA#Q6DFF5/XLOC-027116#GRP75-BOVIN#Q3ZCH0/gene-evm.model.ptg000002l.84#GRP75-BOVIN#Q3ZCH0/XLOC-006615#DUS10-MOUSE#Q9ESS0/gene-evm.model.ptg000012l.203#DUS10-MOUSE#Q9ESS0/XLOC-015236#MK14-XENLA#P47812/gene-evm.model.ptg000004l.724#MK14-XENLA#P47812/XLOC-013030#PCBP4-HUMAN#P57723/gene-evm.model.ptg000010l.1228#PCBP4-HUMAN#P57723/XLOC-001095#PDE11-DROME#Q9VJ79/gene-evm.model.ptg000003l.245#PDE11-DROME#Q9VJ79/gene-evm.model.ptg000021l.47-1#G2L2L-XENLA#A0A1L8HFX9/XLOC-009294#PP2BA-MOUSE#P63328/gene-evm.model.ptg000024l.235-1#PP2B3-DROME#Q9VXF1/XLOC-003589#JUND-CHICK#P27921/XLOC-008960#JUN-COTJA#P12981/XLOC-006908#CTNB-URECA#P35224/XLOC-025084#PRKDC-CHICK#Q8QGX4/XLOC-008924#PSB4-XENLA#P28024/gene-evm.model.ptg000037l.111#PSB4-XENLA#P28024,22,negative regulation of immune system process,BP
GO:0021884,forebrain neuron development,8/547,38/15357,0.210526315789474,5.91051669392861,5.82450426579978,4.68058383727091e-05,0.000379762196512958,0.000223576950022055,XLOC-006611#NDF1-DANRE#O42202/XLOC-022020#XLOC-022020/XLOC-018209#S4A8-MOUSE#Q8JZR6/gene-evm.model.ptg000014l.5#S4A8-MOUSE#Q8JZR6/XLOC-002924#AWH-DROME#Q8IRC7/gene-evm.model.ptg000022l.548-1#AWH-DROME#Q8IRC7/XLOC-005557#UBC-MOUSE#P0CG50/gene-evm.model.ptg000009l.182#UBC-MOUSE#P0CG50,8,forebrain neuron development,BP
GO:0031346,positive regulation of cell projection organization,31/547,402/15357,0.0771144278606965,2.16498403776365,4.54878047630422,4.76371709856294e-05,0.000385291835770563,0.000226832408019953,XLOC-008062#RAB8A-BOVIN#A4FV54/XLOC-019651#RAB1-DIPOM#P22125/gene-evm.model.ptg000037l.115#RAB8A-CANLF#P61007/XLOC-019862#DAAM2-CHICK#A0A1D5P556/gene-evm.model.ptg000020l.654#DAAM2-CHICK#A0A1D5P556/XLOC-006817#AKT3-HUMAN#Q9Y243/XLOC-011513#KPCI-MOUSE#Q62074/XLOC-011514#KPCI-MOUSE#Q62074/XLOC-015245#KPCD-RAT#P09215/gene-evm.model.ptg000004l.733-1#KPCD-MOUSE#P28867/gene-evm.model.ptg000012l.731#AKT3-HUMAN#Q9Y243/XLOC-002797#HSP7C-CAEBR#P19208/gene-evm.model.ptg000022l.293#BIP-XENLA#Q91883/XLOC-013132#ARF1-DROME#P61209/XLOC-013133#ARF1-DROME#P61209/gene-evm.model.ptg000010l.1021#ARF1-DROME#P61209/gene-evm.model.ptg000010l.1024#ARF1-DROME#P61209/XLOC-002969#ELAV1-XENTR#Q6GLB5/XLOC-002993#ELAV2-XENTR#Q28GD4/gene-evm.model.ptg000031l.486#ELAV2-XENTR#Q28GD4/XLOC-006749#TRIO-HUMAN#O75962/XLOC-007156#KALRN-MOUSE#A2CG49/gene-evm.model.ptg000012l.868#TRIO-HUMAN#O75962/gene-evm.model.ptg000012l.91-1#TRIO-DANRE#Q1LUA6/XLOC-022409#SEPT7-BOVIN#Q6Q137/XLOC-000541#PO4F3-DANRE#Q90435/gene-evm.model.ptg000003l.1055#PO4F3-DANRE#Q90435/XLOC-021621#PAK3-RAT#Q62829/gene-evm.model.ptg000018l.1174-1#PAK3-RAT#Q62829/XLOC-011766#DVL3-XENTR#B1WAP7/XLOC-006706#EZH2-MOUSE#Q61188,31,positive regulation of cell projection organization,BP
GO:0035924,cellular response to vascular endothelial growth factor stimulus,6/547,20/15357,0.3,8.42248628884826,6.38336060009235,5.02570100734489e-05,0.000405206990310065,0.000238557033461991,XLOC-006817#AKT3-HUMAN#Q9Y243/gene-evm.model.ptg000012l.731#AKT3-HUMAN#Q9Y243/XLOC-015236#MK14-XENLA#P47812/gene-evm.model.ptg000004l.724#MK14-XENLA#P47812/XLOC-024467#XBP1-RAT#Q9R1S4/gene-evm.model.ptg000008l.153#XBP1-RAT#Q9R1S4,6,cellular response to vascular endothelial growth factor stimulus,BP
GO:0032956,regulation of actin cytoskeleton organization,24/547,275/15357,0.0872727272727273,2.45017782948313,4.66351443748691,5.03727833614728e-05,0.000405504847592201,0.000238732390628379,XLOC-001002#DIAP2-HUMAN#O60879/XLOC-019862#DAAM2-CHICK#A0A1D5P556/gene-evm.model.ptg000003l.70#DIAP2-HUMAN#O60879/gene-evm.model.ptg000020l.654#DAAM2-CHICK#A0A1D5P556/XLOC-015245#KPCD-RAT#P09215/XLOC-020825#KPC2-APLCA#Q16975/gene-evm.model.ptg000004l.733-1#KPCD-MOUSE#P28867/gene-evm.model.ptg000020l.87-1#KPC2-APLCA#Q16975/XLOC-012250#ARF6-CHICK#P26990/XLOC-013132#ARF1-DROME#P61209/XLOC-013133#ARF1-DROME#P61209/gene-evm.model.ptg000001l.201#ARF6-CHICK#P26990/gene-evm.model.ptg000010l.1021#ARF1-DROME#P61209/gene-evm.model.ptg000010l.1024#ARF1-DROME#P61209/XLOC-006749#TRIO-HUMAN#O75962/XLOC-007156#KALRN-MOUSE#A2CG49/gene-evm.model.ptg000012l.868#TRIO-HUMAN#O75962/gene-evm.model.ptg000012l.91-1#TRIO-DANRE#Q1LUA6/XLOC-021621#PAK3-RAT#Q62829/gene-evm.model.ptg000018l.1174-1#PAK3-RAT#Q62829/XLOC-010485#LIPA1-HUMAN#Q13136/gene-evm.model.ptg000016l.773#LIPA1-HUMAN#Q13136/XLOC-011766#DVL3-XENTR#B1WAP7/XLOC-006908#CTNB-URECA#P35224,24,regulation of actin cytoskeleton organization,BP
GO:0006941,striated muscle contraction,11/547,73/15357,0.150684931506849,4.23047256517493,5.31696936858411,5.08676354559254e-05,0.000408848619977,0.000240700965800489,XLOC-005680#KCNA5-MUSPF#P79197/XLOC-010099#KCNA1-HUMAN#Q09470/XLOC-010401#KCNAS-DROME#P08510/XLOC-010968#KCNA1-ONCMY#Q9I829/XLOC-011445#KCNA2-RABIT#Q09081/XLOC-016576#KCNAS-DROME#P08510/XLOC-020142#KCA10-CHICK#Q7T199/XLOC-021753#KCNA1-HUMAN#Q09470/XLOC-025480#KCNA1-HUMAN#Q09470/gene-evm.model.ptg000015l.85#KCNAS-DROME#P08510/gene-evm.model.ptg000020l.128#KCA10-CHICK#Q7T199,11,striated muscle contraction,BP
GO:0007169,cell surface receptor protein tyrosine kinase signaling pathway,29/547,366/15357,0.0792349726775956,2.22451823658105,4.55665012895908,5.12973073938791e-05,0.000411658891160865,0.00024235545343984,XLOC-009421#DGKQ-MOUSE#Q6P5E8/XLOC-019629#KI16B-MOUSE#B1AVY7/XLOC-020726#KI16B-HUMAN#Q96L93/gene-evm.model.ptg000020l.1088#KI16B-MOUSE#B1AVY7/XLOC-025279#ISL1-CHICK#P50211/XLOC-006817#AKT3-HUMAN#Q9Y243/XLOC-020825#KPC2-APLCA#Q16975/gene-evm.model.ptg000012l.731#AKT3-HUMAN#Q9Y243/gene-evm.model.ptg000020l.87-1#KPC2-APLCA#Q16975/XLOC-004887#SOX9B-XENLA#Q6DFF5/gene-evm.model.ptg000023l.170#SOX9B-XENLA#Q6DFF5/XLOC-014911#ARF4-XENLA#P51644/gene-evm.model.ptg000004l.65#LSM8-BOVIN#Q3ZCE0/XLOC-006749#TRIO-HUMAN#O75962/XLOC-007156#KALRN-MOUSE#A2CG49/gene-evm.model.ptg000012l.868#TRIO-HUMAN#O75962/gene-evm.model.ptg000012l.91-1#TRIO-DANRE#Q1LUA6/XLOC-015236#MK14-XENLA#P47812/XLOC-024401#MK01-MOUSE#P63085/gene-evm.model.ptg000004l.724#MK14-XENLA#P47812/XLOC-021621#PAK3-RAT#Q62829/gene-evm.model.ptg000018l.1174-1#PAK3-RAT#Q62829/XLOC-011766#DVL3-XENTR#B1WAP7/XLOC-024467#XBP1-RAT#Q9R1S4/gene-evm.model.ptg000008l.153#XBP1-RAT#Q9R1S4/XLOC-026601#RPB2-BOVIN#A5PJW8/gene-evm.model.ptg000002l.49#RPB2-BOVIN#A5PJW8/XLOC-009638#SRBS2-RAT#O35413/XLOC-009745#STAM1-MOUSE#P70297,29,cell surface receptor protein tyrosine kinase signaling pathway,BP
GO:0098797,plasma membrane protein complex,23/547,258/15357,0.0891472868217054,2.50280600314612,4.67836247281484,5.18528384972303e-05,0.000414822707977843,0.000244218083582764,XLOC-003641#KCNAL-DROME#P17971/XLOC-005680#KCNA5-MUSPF#P79197/XLOC-009568#KCNA1-MOUSE#P16388/XLOC-010099#KCNA1-HUMAN#Q09470/XLOC-010401#KCNAS-DROME#P08510/XLOC-010968#KCNA1-ONCMY#Q9I829/XLOC-011445#KCNA2-RABIT#Q09081/XLOC-012855#KCNB2-BOVIN#Q4ZHA6/XLOC-014487#KCND1-MOUSE#Q03719/XLOC-016576#KCNAS-DROME#P08510/XLOC-020142#KCA10-CHICK#Q7T199/XLOC-021753#KCNA1-HUMAN#Q09470/XLOC-024225#KCNA1-ONCMY#Q9I829/XLOC-025480#KCNA1-HUMAN#Q09470/gene-evm.model.ptg000015l.85#KCNAS-DROME#P08510/gene-evm.model.ptg000020l.128#KCA10-CHICK#Q7T199/XLOC-011513#KPCI-MOUSE#Q62074/XLOC-011514#KPCI-MOUSE#Q62074/XLOC-001159#CA2D3-HUMAN#Q8IZS8/gene-evm.model.ptg000003l.365#CA2D3-HUMAN#Q8IZS8/XLOC-026537#KCIP1-HUMAN#Q9NZI2/XLOC-009638#SRBS2-RAT#O35413/XLOC-006908#CTNB-URECA#P35224,23,plasma membrane protein complex,CC
GO:0000132,establishment of mitotic spindle orientation,10/547,61/15357,0.163934426229508,4.6024515239608,5.41787912033819,5.31570843883192e-05,0.000423457233465921,0.000249301477588904,XLOC-011513#KPCI-MOUSE#Q62074/XLOC-011514#KPCI-MOUSE#Q62074/XLOC-026227#DCTN1-XENLA#Q6PCJ1/gene-evm.model.ptg000027l.294#DCTN1-XENLA#Q6PCJ1/XLOC-011766#DVL3-XENTR#B1WAP7/XLOC-006908#CTNB-URECA#P35224/XLOC-009395#SKP1-BOVIN#Q3ZCF3/gene-evm.model.ptg000024l.45#SKP1-BOVIN#Q3ZCF3/XLOC-022511#NUP93-PONAB#Q5R822/gene-evm.model.ptg000013l.614#NUP93-XENTR#Q6NX12,10,establishment of mitotic spindle orientation,BP
GO:1903573,negative regulation of response to endoplasmic reticulum stress,10/547,61/15357,0.163934426229508,4.6024515239608,5.41787912033819,5.31570843883192e-05,0.000423457233465921,0.000249301477588904,XLOC-002797#HSP7C-CAEBR#P19208/XLOC-025888#HS71A-BOVIN#Q27975/gene-evm.model.ptg000022l.293#BIP-XENLA#Q91883/novel-gene-chr8-8441#HS71A-BOVIN#Q27975/XLOC-003996#BFAR-HUMAN#Q9NZS9/gene-evm.model.ptg000023l.898#BFAR-HUMAN#Q9NZS9/XLOC-001937#ATF6B-MOUSE#O35451/XLOC-024467#XBP1-RAT#Q9R1S4/gene-evm.model.ptg000008l.153#XBP1-RAT#Q9R1S4/gene-evm.model.ptg000032l.349#ATF6A-HUMAN#P18850,10,negative regulation of response to endoplasmic reticulum stress,BP
GO:0048806,genitalia development,13/547,100/15357,0.13,3.64974405850091,5.10886632662981,5.36531128708575e-05,0.000426571271418379,0.000251134801479634,XLOC-008062#RAB8A-BOVIN#A4FV54/gene-evm.model.ptg000037l.115#RAB8A-CANLF#P61007/XLOC-006611#NDF1-DANRE#O42202/XLOC-022020#XLOC-022020/XLOC-003200#LRP2-PIG#C0HL13/gene-evm.model.ptg000031l.90#LRP2-PIG#C0HL13/XLOC-006749#TRIO-HUMAN#O75962/XLOC-007156#KALRN-MOUSE#A2CG49/gene-evm.model.ptg000012l.868#TRIO-HUMAN#O75962/gene-evm.model.ptg000012l.91-1#TRIO-DANRE#Q1LUA6/XLOC-008887#SIN3A-HUMAN#Q96ST3/gene-evm.model.ptg000037l.47#SIN3A-HUMAN#Q96ST3/XLOC-006908#CTNB-URECA#P35224,13,genitalia development,BP
GO:0048562,embryonic organ morphogenesis,26/547,312/15357,0.0833333333333333,2.33957952468007,4.59414700077425,5.41957226635741e-05,0.00043022036632936,0.000253283128822454,XLOC-008062#RAB8A-BOVIN#A4FV54/gene-evm.model.ptg000037l.115#RAB8A-CANLF#P61007/XLOC-000896#ATOH8-HUMAN#Q96SQ7/XLOC-006611#NDF1-DANRE#O42202/XLOC-013181#TWIST-XENLA#P13903/XLOC-022020#XLOC-022020/XLOC-004887#SOX9B-XENLA#Q6DFF5/XLOC-018190#SOX18-HUMAN#P35713/gene-evm.model.ptg000006l.407#SOX18-HUMAN#P35713/gene-evm.model.ptg000023l.170#SOX9B-XENLA#Q6DFF5/XLOC-014435#KDM7A-XENTR#Q08D35/XLOC-024849#XLOC-024849/XLOC-024850#KDM2A-MOUSE#P59997/gene-evm.model.ptg000004l.1#KDM7A-XENTR#Q08D35/gene-evm.model.ptg000008l.885#KDM2A-MOUSE#P59997/XLOC-000541#PO4F3-DANRE#Q90435/gene-evm.model.ptg000003l.1055#PO4F3-DANRE#Q90435/XLOC-024401#MK01-MOUSE#P63085/XLOC-000351#AT2B4-BOVIN#D3K0R6/XLOC-006760#INVS-DANRE#Q8UVC1/XLOC-011766#DVL3-XENTR#B1WAP7/XLOC-006908#CTNB-URECA#P35224/XLOC-023644#PCKGC-RAT#P07379/gene-evm.model.ptg000035l.291#PCKGC-RAT#P07379/XLOC-024063#TMED-NEMVE#A7SXK3/gene-evm.model.ptg000008l.589#TMED-NEMVE#A7SXK3,26,embryonic organ morphogenesis,BP
GO:0007076,mitotic chromosome condensation,7/547,29/15357,0.241379310344828,6.77671310596987,5.98400899994837,5.51725169611265e-05,0.00043729957973503,0.000257450865780814,XLOC-002199#KIF14-HUMAN#Q15058/XLOC-001937#ATF6B-MOUSE#O35451/gene-evm.model.ptg000032l.349#ATF6A-HUMAN#P18850/XLOC-023171#CFDP1-CHICK#Q75QI0/gene-evm.model.ptg000013l.828-1#CFDP1-CHICK#Q75QI0/XLOC-022511#NUP93-PONAB#Q5R822/gene-evm.model.ptg000013l.614#NUP93-XENTR#Q6NX12,7,mitotic chromosome condensation,BP
GO:0099003,vesicle-mediated transport in synapse,20/547,208/15357,0.0961538461538462,2.69951483616932,4.74263640302814,5.54056623638993e-05,0.000438471887999843,0.000258141037442815,XLOC-003073#RAB3-DROME#P25228/gene-evm.model.ptg000031l.333#RAB3-DROME#P25228/XLOC-020825#KPC2-APLCA#Q16975/gene-evm.model.ptg000020l.87-1#KPC2-APLCA#Q16975/XLOC-001159#CA2D3-HUMAN#Q8IZS8/XLOC-013342#HSP7C-BOVIN#P19120/gene-evm.model.ptg000010l.618#HSP7C-BOVIN#P19120/novel-gene-chr8-8437#HSP7C-HORSE#A2Q0Z1/XLOC-013132#ARF1-DROME#P61209/XLOC-013133#ARF1-DROME#P61209/XLOC-014911#ARF4-XENLA#P51644/gene-evm.model.ptg000004l.65#LSM8-BOVIN#Q3ZCE0/gene-evm.model.ptg000010l.1021#ARF1-DROME#P61209/gene-evm.model.ptg000010l.1024#ARF1-DROME#P61209/XLOC-026227#DCTN1-XENLA#Q6PCJ1/gene-evm.model.ptg000027l.294#DCTN1-XENLA#Q6PCJ1/XLOC-020266#KLC-DORPE#P46825/gene-evm.model.ptg000020l.1191#KLC-DORPE#P46825/XLOC-006908#CTNB-URECA#P35224/XLOC-009745#STAM1-MOUSE#P70297,20,vesicle-mediated transport in synapse,BP
GO:0031334,positive regulation of protein-containing complex assembly,22/547,242/15357,0.0909090909090909,2.55226857237826,4.67762775338325,5.60721657241974e-05,0.000443064854816085,0.000260845049379119,XLOC-001002#DIAP2-HUMAN#O60879/XLOC-019862#DAAM2-CHICK#A0A1D5P556/gene-evm.model.ptg000003l.70#DIAP2-HUMAN#O60879/gene-evm.model.ptg000020l.654#DAAM2-CHICK#A0A1D5P556/XLOC-020825#KPC2-APLCA#Q16975/gene-evm.model.ptg000020l.87-1#KPC2-APLCA#Q16975/XLOC-025888#HS71A-BOVIN#Q27975/novel-gene-chr8-8441#HS71A-BOVIN#Q27975/XLOC-012250#ARF6-CHICK#P26990/gene-evm.model.ptg000001l.201#ARF6-CHICK#P26990/XLOC-016586#ANXA6-BOVIN#P79134/gene-evm.model.ptg000006l.194-1#ANXA6-BOVIN#P79134/XLOC-006749#TRIO-HUMAN#O75962/XLOC-007156#KALRN-MOUSE#A2CG49/gene-evm.model.ptg000012l.868#TRIO-HUMAN#O75962/gene-evm.model.ptg000012l.91-1#TRIO-DANRE#Q1LUA6/XLOC-021621#PAK3-RAT#Q62829/gene-evm.model.ptg000018l.1174-1#PAK3-RAT#Q62829/XLOC-026227#DCTN1-XENLA#Q6PCJ1/gene-evm.model.ptg000027l.294#DCTN1-XENLA#Q6PCJ1/XLOC-003589#JUND-CHICK#P27921/XLOC-006908#CTNB-URECA#P35224,22,positive regulation of protein-containing complex assembly,BP
GO:0005509,calcium ion binding,21/547,225/15357,0.0933333333333333,2.62032906764168,4.70545366676898,5.62519141561063e-05,0.000443803445427931,0.00026127987895886,XLOC-004452#NCKX4-HUMAN#Q8NFF2/XLOC-004464#NCKX4-HUMAN#Q8NFF2/XLOC-006845#NCKX4-HUMAN#Q8NFF2/XLOC-025534#NCKX2-MOUSE#Q8BUN9/gene-evm.model.ptg000007l.827#NCKX2-MOUSE#Q8BUN9/gene-evm.model.ptg000012l.687#NCKX4-HUMAN#Q8NFF2/XLOC-003200#LRP2-PIG#C0HL13/gene-evm.model.ptg000031l.90#LRP2-PIG#C0HL13/XLOC-026537#KCIP1-HUMAN#Q9NZI2/XLOC-002797#HSP7C-CAEBR#P19208/gene-evm.model.ptg000022l.293#BIP-XENLA#Q91883/XLOC-006799#EMAL1-HUMAN#O00423/gene-evm.model.ptg000012l.761-1#EMAL1-HUMAN#O00423/XLOC-010365#NUCB2-RAT#Q9JI85/gene-evm.model.ptg000015l.5-1#NUCB2-RAT#Q9JI85/XLOC-000351#AT2B4-BOVIN#D3K0R6/XLOC-009294#PP2BA-MOUSE#P63328/gene-evm.model.ptg000024l.235-1#PP2B3-DROME#Q9VXF1/XLOC-003535#CALR-DROME#P29413/XLOC-003785#GLU2B-MOUSE#O08795/gene-evm.model.ptg000011l.342-1#GLU2B-MOUSE#O08795,21,calcium ion binding,MF
GO:0050686,negative regulation of mRNA processing,8/547,39/15357,0.205128205128205,5.75896498382787,5.71872174747879,5.70675363113599e-05,0.000445258962696298,0.000262136783923477,XLOC-026720#SRS10-HUMAN#O75494/XLOC-026750#SRS10-HUMAN#O75494/gene-evm.model.ptg000027l.203-1#SRS10-HUMAN#O75494/gene-evm.model.ptg000027l.264#SRS10-HUMAN#O75494/XLOC-002969#ELAV1-XENTR#Q6GLB5/XLOC-002993#ELAV2-XENTR#Q28GD4/gene-evm.model.ptg000031l.486#ELAV2-XENTR#Q28GD4/XLOC-021649#DYR1A-MOUSE#Q61214,8,negative regulation of mRNA processing,BP
GO:0097061,dendritic spine organization,8/547,39/15357,0.205128205128205,5.75896498382787,5.71872174747879,5.70675363113599e-05,0.000445258962696298,0.000262136783923477,XLOC-013132#ARF1-DROME#P61209/XLOC-013133#ARF1-DROME#P61209/gene-evm.model.ptg000010l.1021#ARF1-DROME#P61209/gene-evm.model.ptg000010l.1024#ARF1-DROME#P61209/XLOC-022409#SEPT7-BOVIN#Q6Q137/XLOC-021621#PAK3-RAT#Q62829/gene-evm.model.ptg000018l.1174-1#PAK3-RAT#Q62829/XLOC-011766#DVL3-XENTR#B1WAP7,8,dendritic spine organization,BP
GO:0046666,retinal cell programmed cell death,5/547,13/15357,0.384615384615385,10.7980593446773,6.79199929916047,5.71288715745639e-05,0.000445258962696298,0.000262136783923477,XLOC-018209#S4A8-MOUSE#Q8JZR6/gene-evm.model.ptg000014l.5#S4A8-MOUSE#Q8JZR6/XLOC-011513#KPCI-MOUSE#Q62074/XLOC-011514#KPCI-MOUSE#Q62074/XLOC-006908#CTNB-URECA#P35224,5,retinal cell programmed cell death,BP
GO:0060982,coronary artery morphogenesis,5/547,13/15357,0.384615384615385,10.7980593446773,6.79199929916047,5.71288715745639e-05,0.000445258962696298,0.000262136783923477,XLOC-003200#LRP2-PIG#C0HL13/gene-evm.model.ptg000031l.90#LRP2-PIG#C0HL13/XLOC-018019#ARID2-HUMAN#Q68CP9/gene-evm.model.ptg000006l.77#ARID2-HUMAN#Q68CP9/XLOC-006908#CTNB-URECA#P35224,5,coronary artery morphogenesis,BP
GO:0061635,regulation of protein complex stability,5/547,13/15357,0.384615384615385,10.7980593446773,6.79199929916047,5.71288715745639e-05,0.000445258962696298,0.000262136783923477,XLOC-013342#HSP7C-BOVIN#P19120/gene-evm.model.ptg000010l.618#HSP7C-BOVIN#P19120/novel-gene-chr8-8437#HSP7C-HORSE#A2Q0Z1/XLOC-022476#SQSTM-RAT#O08623/novel-gene-chr6-6253#SQSTM-RAT#O08623,5,regulation of protein complex stability,BP
GO:1902473,regulation of protein localization to synapse,5/547,13/15357,0.384615384615385,10.7980593446773,6.79199929916047,5.71288715745639e-05,0.000445258962696298,0.000262136783923477,XLOC-006749#TRIO-HUMAN#O75962/XLOC-007156#KALRN-MOUSE#A2CG49/gene-evm.model.ptg000012l.868#TRIO-HUMAN#O75962/gene-evm.model.ptg000012l.91-1#TRIO-DANRE#Q1LUA6/XLOC-011766#DVL3-XENTR#B1WAP7,5,regulation of protein localization to synapse,BP
GO:0030667,secretory granule membrane,19/547,192/15357,0.0989583333333333,2.77825068555759,4.7651609865383,5.72949450774742e-05,0.000445877757153596,0.000262501086054452,XLOC-003073#RAB3-DROME#P25228/XLOC-004370#RAB26-RAT#P51156/XLOC-008062#RAB8A-BOVIN#A4FV54/XLOC-016439#RAB10-HUMAN#P61026/gene-evm.model.ptg000023l.186#RAB26-RAT#P51156/gene-evm.model.ptg000031l.333#RAB3-DROME#P25228/gene-evm.model.ptg000037l.115#RAB8A-CANLF#P61007/gene-evm.model.ptg000049l.3-1#RAB10-HUMAN#P61026/XLOC-001002#DIAP2-HUMAN#O60879/gene-evm.model.ptg000003l.70#DIAP2-HUMAN#O60879/XLOC-023027#DC1L2-MOUSE#Q6PDL0/gene-evm.model.ptg000013l.1073-1#DC1L2-MOUSE#Q6PDL0/XLOC-024063#TMED-NEMVE#A7SXK3/gene-evm.model.ptg000008l.589#TMED-NEMVE#A7SXK3/XLOC-001799#DEGS1-BOVIN#Q3ZBY7/XLOC-020110#DEGS1-DROME#Q94515/gene-evm.model.ptg000055l.117#DEGS1-BOVIN#Q3ZBY7/XLOC-022106#RENR-BOVIN#P81134/gene-evm.model.ptg000018l.260#RENR-BOVIN#P81134,19,secretory granule membrane,CC
GO:0002218,activation of innate immune response,12/547,87/15357,0.137931034482759,3.87240748912564,5.16346626311179,5.7421914098155e-05,0.000446190824956057,0.00026268539809253,XLOC-015245#KPCD-RAT#P09215/XLOC-020825#KPC2-APLCA#Q16975/gene-evm.model.ptg000004l.733-1#KPCD-MOUSE#P28867/gene-evm.model.ptg000020l.87-1#KPC2-APLCA#Q16975/XLOC-008887#SIN3A-HUMAN#Q96ST3/gene-evm.model.ptg000037l.47#SIN3A-HUMAN#Q96ST3/XLOC-021621#PAK3-RAT#Q62829/gene-evm.model.ptg000018l.1174-1#PAK3-RAT#Q62829/XLOC-005966#XLOC-005966/XLOC-025084#PRKDC-CHICK#Q8QGX4/XLOC-014340#HEXI1-DANRE#A5D8S8/gene-evm.model.ptg000010l.170#HEXI1-DANRE#A5D8S8,12,activation of innate immune response,BP
