"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","term","Ont"
"GO:0022401","GO:0022401","11/202","20/9536",0.55,25.9643564356436,16.4403209260121,4.17533087234631e-14,1.20701856634745e-11,8.53012772078471e-12,"TrH2-TrispH2-005452/TrH2-TrispH2-007037/TrH2-TrispH2-007040/TrH2-TrispH2-007041/TrH2-TrispH2-007044/TrH2-TrispH2-007045/TrH2-TrispH2-007046/TrH2-TrispH2-007051/TrH2-TrispH2-007054/TrH2-TrispH2-008402/TrH2-TrispH2-008758",11,"negative adaptation of signaling pathway","BP"
"GO:0044764","GO:0044764","11/202","20/9536",0.55,25.9643564356436,16.4403209260121,4.17533087234631e-14,1.20701856634745e-11,8.53012772078471e-12,"TrH2-TrispH2-005452/TrH2-TrispH2-007037/TrH2-TrispH2-007040/TrH2-TrispH2-007041/TrH2-TrispH2-007044/TrH2-TrispH2-007045/TrH2-TrispH2-007046/TrH2-TrispH2-007051/TrH2-TrispH2-007054/TrH2-TrispH2-008402/TrH2-TrispH2-008758",11,NA,NA
"GO:0051703","GO:0051703","13/202","33/9536",0.393939393939394,18.5970597059706,14.8959720250815,4.64308808457211e-14,1.23899019733697e-11,8.75607461454935e-12,"TrH2-TrispH2-005452/TrH2-TrispH2-007037/TrH2-TrispH2-007040/TrH2-TrispH2-007041/TrH2-TrispH2-007044/TrH2-TrispH2-007045/TrH2-TrispH2-007046/TrH2-TrispH2-007051/TrH2-TrispH2-007054/TrH2-TrispH2-008402/TrH2-TrispH2-008758/TrH2-TrispH2-006026/TrH2-TrispH2-009138",13,"biological process involved in intraspecies interaction between organisms","BP"
"GO:0045744","GO:0045744","11/202","26/9536",0.423076923076923,19.972581873572,14.2503321237365,1.71840521101704e-12,4.25796262644151e-10,3.00914717026969e-10,"TrH2-TrispH2-005452/TrH2-TrispH2-007037/TrH2-TrispH2-007040/TrH2-TrispH2-007041/TrH2-TrispH2-007044/TrH2-TrispH2-007045/TrH2-TrispH2-007046/TrH2-TrispH2-007051/TrH2-TrispH2-007054/TrH2-TrispH2-008402/TrH2-TrispH2-008758",11,"negative regulation of G protein-coupled receptor signaling pathway","BP"
"GO:0009612","GO:0009612","18/202","107/9536",0.168224299065421,7.94151938558342,10.622231128289,7.66637449185297e-12,1.7729768741492e-09,1.2529814871246e-09,"TrH2-TrispH2-003510/TrH2-TrispH2-010455/TrH2-TrispH2-011702/TrH2-TrispH2-011821/TrH2-TrispH2-011879/TrH2-TrispH2-011880/TrH2-TrispH2-011883/TrH2-TrispH2-006063/TrH2-TrispH2-007531/TrH2-TrispH2-006252/TrH2-TrispH2-008428/TrH2-TrispH2-008429/TrH2-TrispH2-004957/TrH2-TrispH2-007855/TrH2-TrispH2-006026/TrH2-TrispH2-001426/TrH2-TrispH2-010405/TrH2-TrispH2-000596",18,"response to mechanical stimulus","BP"
"GO:0043408","GO:0043408","26/202","255/9536",0.101960784313725,4.81335662978062,9.07992501407743,2.22903549107436e-11,4.83282757408559e-09,3.41541030178433e-09,"TrH2-TrispH2-005452/TrH2-TrispH2-007037/TrH2-TrispH2-007040/TrH2-TrispH2-007041/TrH2-TrispH2-007044/TrH2-TrispH2-007045/TrH2-TrispH2-007046/TrH2-TrispH2-007051/TrH2-TrispH2-007054/TrH2-TrispH2-008402/TrH2-TrispH2-008758/TrH2-TrispH2-005366/TrH2-TrispH2-008428/TrH2-TrispH2-000944/TrH2-TrispH2-009536/TrH2-TrispH2-010545/TrH2-TrispH2-000423/TrH2-TrispH2-004957/TrH2-TrispH2-007855/TrH2-TrispH2-008750/TrH2-TrispH2-000251/TrH2-TrispH2-001426/TrH2-TrispH2-010405/TrH2-TrispH2-004519/TrH2-TrispH2-009138/TrH2-TrispH2-000596",26,"regulation of MAPK cascade","BP"
"GO:0031623","GO:0031623","12/202","45/9536",0.266666666666667,12.5887788778878,11.4627832822928,9.17579359204873e-11,1.76837933171206e-08,1.24973235531471e-08,"TrH2-TrispH2-005452/TrH2-TrispH2-007037/TrH2-TrispH2-007040/TrH2-TrispH2-007041/TrH2-TrispH2-007044/TrH2-TrispH2-007045/TrH2-TrispH2-007046/TrH2-TrispH2-007051/TrH2-TrispH2-007054/TrH2-TrispH2-008402/TrH2-TrispH2-008758/TrH2-TrispH2-003908",12,"receptor internalization","BP"
"GO:0071260","GO:0071260","12/202","45/9536",0.266666666666667,12.5887788778878,11.4627832822928,9.17579359204873e-11,1.76837933171206e-08,1.24973235531471e-08,"TrH2-TrispH2-003510/TrH2-TrispH2-010455/TrH2-TrispH2-011702/TrH2-TrispH2-011821/TrH2-TrispH2-011879/TrH2-TrispH2-011880/TrH2-TrispH2-011883/TrH2-TrispH2-008428/TrH2-TrispH2-008429/TrH2-TrispH2-004957/TrH2-TrispH2-001426/TrH2-TrispH2-010405",12,"cellular response to mechanical stimulus","BP"
"GO:0090276","GO:0090276","16/202","114/9536",0.140350877192982,6.62567309362515,8.88909407981856,1.88700584339303e-09,3.4452754056476e-07,2.43481252590713e-07,"TrH2-TrispH2-001435/TrH2-TrispH2-006063/TrH2-TrispH2-007531/TrH2-TrispH2-007647/TrH2-TrispH2-008428/TrH2-hyp-clust9682.t1/TrH2-TrispH2-000423/TrH2-TrispH2-004957/TrH2-TrispH2-007855/TrH2-TrispH2-008750/TrH2-TrispH2-003328/TrH2-TrispH2-007702/TrH2-TrispH2-006026/TrH2-TrispH2-006473/TrH2-TrispH2-007522/TrH2-TrispH2-007523",16,"regulation of peptide hormone secretion","BP"
"GO:0043949","GO:0043949","14/202","93/9536",0.150537634408602,7.10656872138827,8.70534251857104,7.95468140757698e-09,1.37973949014423e-06,9.75076473591936e-07,"TrH2-TrispH2-005452/TrH2-TrispH2-007037/TrH2-TrispH2-007040/TrH2-TrispH2-007041/TrH2-TrispH2-007044/TrH2-TrispH2-007045/TrH2-TrispH2-007046/TrH2-TrispH2-007051/TrH2-TrispH2-007054/TrH2-TrispH2-008402/TrH2-TrispH2-008758/TrH2-TrispH2-007855/TrH2-TrispH2-007522/TrH2-TrispH2-007523",14,"regulation of cAMP-mediated signaling","BP"
"GO:0030674","GO:0030674","13/202","80/9536",0.1625,7.67128712871287,8.81460853681974,1.06516174654416e-08,1.75954576131509e-06,1.24348957779516e-06,"TrH2-TrispH2-003510/TrH2-TrispH2-010455/TrH2-TrispH2-011702/TrH2-TrispH2-011821/TrH2-TrispH2-011879/TrH2-TrispH2-011880/TrH2-TrispH2-011883/TrH2-TrispH2-007034/TrH2-TrispH2-007038/TrH2-TrispH2-000251/TrH2-TrispH2-006158/TrH2-TrispH2-006426/TrH2-TrispH2-009138",13,"protein-macromolecule adaptor activity","MF"
"GO:0046883","GO:0046883","16/202","134/9536",0.119402985074627,5.6367666617408,7.95169387363167,2.05054811794911e-08,3.2333415550752e-06,2.28503663478635e-06,"TrH2-TrispH2-001435/TrH2-TrispH2-006063/TrH2-TrispH2-007531/TrH2-TrispH2-007647/TrH2-TrispH2-008428/TrH2-hyp-clust9682.t1/TrH2-TrispH2-000423/TrH2-TrispH2-004957/TrH2-TrispH2-007855/TrH2-TrispH2-008750/TrH2-TrispH2-003328/TrH2-TrispH2-007702/TrH2-TrispH2-006026/TrH2-TrispH2-006473/TrH2-TrispH2-007522/TrH2-TrispH2-007523",16,"regulation of hormone secretion","BP"
"GO:0043112","GO:0043112","12/202","72/9536",0.166666666666667,7.86798679867987,8.60519010688064,2.96900262857034e-08,4.47803048630892e-06,3.16467145168894e-06,"TrH2-TrispH2-005452/TrH2-TrispH2-007037/TrH2-TrispH2-007040/TrH2-TrispH2-007041/TrH2-TrispH2-007044/TrH2-TrispH2-007045/TrH2-TrispH2-007046/TrH2-TrispH2-007051/TrH2-TrispH2-007054/TrH2-TrispH2-008402/TrH2-TrispH2-008758/TrH2-TrispH2-003908",12,"receptor metabolic process","BP"
"GO:0009991","GO:0009991","26/202","363/9536",0.0716253443526171,3.38128358290375,6.80472954464593,4.46370818016433e-08,6.40003835650731e-06,4.52297471812156e-06,"TrH2-TrispH2-001435/TrH2-TrispH2-006063/TrH2-TrispH2-005452/TrH2-TrispH2-007037/TrH2-TrispH2-007040/TrH2-TrispH2-007041/TrH2-TrispH2-007044/TrH2-TrispH2-007045/TrH2-TrispH2-007046/TrH2-TrispH2-007051/TrH2-TrispH2-007054/TrH2-TrispH2-008402/TrH2-TrispH2-008758/TrH2-TrispH2-002694/TrH2-hyp-clust9682.t1/TrH2-TrispH2-009536/TrH2-TrispH2-010545/TrH2-TrispH2-004957/TrH2-TrispH2-007855/TrH2-TrispH2-001426/TrH2-TrispH2-004582/TrH2-TrispH2-007522/TrH2-TrispH2-007523/TrH2-TrispH2-009879/TrH2-TrispH2-000596/TrH2-TrispH2-003044",26,NA,NA
"GO:0008277","GO:0008277","13/202","90/9536",0.144444444444444,6.81892189218922,8.15909419330619,4.61230783835926e-08,6.40003835650731e-06,4.52297471812156e-06,"TrH2-TrispH2-005452/TrH2-TrispH2-007037/TrH2-TrispH2-007040/TrH2-TrispH2-007041/TrH2-TrispH2-007044/TrH2-TrispH2-007045/TrH2-TrispH2-007046/TrH2-TrispH2-007051/TrH2-TrispH2-007054/TrH2-TrispH2-008402/TrH2-TrispH2-008758/TrH2-TrispH2-008428/TrH2-TrispH2-007855",13,"regulation of G protein-coupled receptor signaling pathway","BP"
"GO:0060090","GO:0060090","13/202","92/9536",0.141304347826087,6.67068445975032,8.03995358644685,6.03781731499932e-08,8.05584164066641e-06,5.69314839134957e-06,"TrH2-TrispH2-003510/TrH2-TrispH2-010455/TrH2-TrispH2-011702/TrH2-TrispH2-011821/TrH2-TrispH2-011879/TrH2-TrispH2-011880/TrH2-TrispH2-011883/TrH2-TrispH2-007034/TrH2-TrispH2-007038/TrH2-TrispH2-000251/TrH2-TrispH2-006158/TrH2-TrispH2-006426/TrH2-TrispH2-009138",13,"molecular adaptor activity","MF"
"GO:0031667","GO:0031667","25/202","347/9536",0.0720461095100865,3.40114703112963,6.70272653745174,7.40953223952501e-08,9.51987679218972e-06,6.72779749935818e-06,"TrH2-TrispH2-001435/TrH2-TrispH2-006063/TrH2-TrispH2-005452/TrH2-TrispH2-007037/TrH2-TrispH2-007040/TrH2-TrispH2-007041/TrH2-TrispH2-007044/TrH2-TrispH2-007045/TrH2-TrispH2-007046/TrH2-TrispH2-007051/TrH2-TrispH2-007054/TrH2-TrispH2-008402/TrH2-TrispH2-008758/TrH2-TrispH2-002694/TrH2-hyp-clust9682.t1/TrH2-TrispH2-009536/TrH2-TrispH2-010545/TrH2-TrispH2-004957/TrH2-TrispH2-007855/TrH2-TrispH2-001426/TrH2-TrispH2-007522/TrH2-TrispH2-007523/TrH2-TrispH2-009879/TrH2-TrispH2-000596/TrH2-TrispH2-003044",25,"response to nutrient levels","BP"
"GO:0006897","GO:0006897","21/202","260/9536",0.0807692307692308,3.81294744859101,6.76503515691189,1.31344757653835e-07,1.62726772964697e-05,1.15000729539767e-05,"TrH2-TrispH2-005452/TrH2-TrispH2-007037/TrH2-TrispH2-007040/TrH2-TrispH2-007041/TrH2-TrispH2-007044/TrH2-TrispH2-007045/TrH2-TrispH2-007046/TrH2-TrispH2-007051/TrH2-TrispH2-007054/TrH2-TrispH2-008402/TrH2-TrispH2-008758/TrH2-TrispH2-007647/TrH2-TrispH2-003908/TrH2-TrispH2-004075/TrH2-TrispH2-008428/TrH2-TrispH2-000423/TrH2-TrispH2-008750/TrH2-TrispH2-003756/TrH2-TrispH2-003762/TrH2-TrispH2-006364/TrH2-TrispH2-006026",21,"endocytosis","BP"
"GO:0008625","GO:0008625","7/202","21/9536",0.333333333333333,15.7359735973597,9.94457484994398,1.5595670337519e-07,1.86556484140873e-05,1.31841438170895e-05,"TrH2-TrispH2-003510/TrH2-TrispH2-010455/TrH2-TrispH2-011702/TrH2-TrispH2-011821/TrH2-TrispH2-011879/TrH2-TrispH2-011880/TrH2-TrispH2-011883",7,"extrinsic apoptotic signaling pathway via death domain receptors","BP"
"GO:0031668","GO:0031668","17/202","176/9536",0.0965909090909091,4.55985598559856,7.01217867329097,1.7398278977183e-07,2.01182099239493e-05,1.42177514869681e-05,"TrH2-TrispH2-001435/TrH2-TrispH2-005452/TrH2-TrispH2-007037/TrH2-TrispH2-007040/TrH2-TrispH2-007041/TrH2-TrispH2-007044/TrH2-TrispH2-007045/TrH2-TrispH2-007046/TrH2-TrispH2-007051/TrH2-TrispH2-007054/TrH2-TrispH2-008402/TrH2-TrispH2-008758/TrH2-TrispH2-009536/TrH2-TrispH2-001426/TrH2-TrispH2-004582/TrH2-TrispH2-009879/TrH2-TrispH2-000596",17,NA,NA
"GO:0070513","GO:0070513","9/202","44/9536",0.204545454545455,9.65616561656166,8.46593960054087,2.6815251639611e-07,2.83977661668303e-05,2.00690013510788e-05,"TrH2-TrispH2-003510/TrH2-TrispH2-010455/TrH2-TrispH2-011702/TrH2-TrispH2-011729/TrH2-TrispH2-011821/TrH2-TrispH2-011879/TrH2-TrispH2-011880/TrH2-TrispH2-011883/TrH2-TrispH2-011902",9,"death domain binding","MF"
"GO:0007268","GO:0007268","19/202","225/9536",0.0844444444444444,3.98644664466447,6.66883528770268,2.70143062411473e-07,2.83977661668303e-05,2.00690013510788e-05,"TrH2-TrispH2-001435/TrH2-TrispH2-006063/TrH2-TrispH2-007531/TrH2-TrispH2-000278/TrH2-TrispH2-007647/TrH2-TrispH2-008612/TrH2-TrispH2-010712/TrH2-TrispH2-010545/TrH2-TrispH2-002076/TrH2-TrispH2-000423/TrH2-TrispH2-004957/TrH2-TrispH2-007855/TrH2-TrispH2-008750/TrH2-TrispH2-003756/TrH2-TrispH2-003762/TrH2-TrispH2-009409/TrH2-TrispH2-006364/TrH2-TrispH2-009138/TrH2-TrispH2-005739",19,"chemical synaptic transmission","BP"
"GO:0098916","GO:0098916","19/202","225/9536",0.0844444444444444,3.98644664466447,6.66883528770268,2.70143062411473e-07,2.83977661668303e-05,2.00690013510788e-05,"TrH2-TrispH2-001435/TrH2-TrispH2-006063/TrH2-TrispH2-007531/TrH2-TrispH2-000278/TrH2-TrispH2-007647/TrH2-TrispH2-008612/TrH2-TrispH2-010712/TrH2-TrispH2-010545/TrH2-TrispH2-002076/TrH2-TrispH2-000423/TrH2-TrispH2-004957/TrH2-TrispH2-007855/TrH2-TrispH2-008750/TrH2-TrispH2-003756/TrH2-TrispH2-003762/TrH2-TrispH2-009409/TrH2-TrispH2-006364/TrH2-TrispH2-009138/TrH2-TrispH2-005739",19,"anterograde trans-synaptic signaling","BP"
"GO:0099537","GO:0099537","19/202","230/9536",0.0826086956521739,3.8997847610848,6.5486275716369,3.80321889852624e-07,3.84821586200232e-05,2.71957480317501e-05,"TrH2-TrispH2-001435/TrH2-TrispH2-006063/TrH2-TrispH2-007531/TrH2-TrispH2-000278/TrH2-TrispH2-007647/TrH2-TrispH2-008612/TrH2-TrispH2-010712/TrH2-TrispH2-010545/TrH2-TrispH2-002076/TrH2-TrispH2-000423/TrH2-TrispH2-004957/TrH2-TrispH2-007855/TrH2-TrispH2-008750/TrH2-TrispH2-003756/TrH2-TrispH2-003762/TrH2-TrispH2-009409/TrH2-TrispH2-006364/TrH2-TrispH2-009138/TrH2-TrispH2-005739",19,"trans-synaptic signaling","BP"
"GO:0006977","GO:0006977","8/202","34/9536",0.235294117647059,11.1077460687245,8.6853715835406,3.9935362073244e-07,3.84821586200232e-05,2.71957480317501e-05,"TrH2-TrispH2-003510/TrH2-TrispH2-010455/TrH2-TrispH2-011702/TrH2-TrispH2-011821/TrH2-TrispH2-011879/TrH2-TrispH2-011880/TrH2-TrispH2-011883/TrH2-TrispH2-005534",8,"DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest","BP"
"GO:0097191","GO:0097191","8/202","34/9536",0.235294117647059,11.1077460687245,8.6853715835406,3.9935362073244e-07,3.84821586200232e-05,2.71957480317501e-05,"TrH2-TrispH2-003510/TrH2-TrispH2-010455/TrH2-TrispH2-011702/TrH2-TrispH2-011821/TrH2-TrispH2-011879/TrH2-TrispH2-011880/TrH2-TrispH2-011883/TrH2-TrispH2-004519",8,"extrinsic apoptotic signaling pathway","BP"
"GO:0042594","GO:0042594","17/202","189/9536",0.0899470899470899,4.24621509770025,6.63092642533196,4.85400515568913e-07,4.52168026481578e-05,3.19551921128672e-05,"TrH2-TrispH2-005452/TrH2-TrispH2-007037/TrH2-TrispH2-007040/TrH2-TrispH2-007041/TrH2-TrispH2-007044/TrH2-TrispH2-007045/TrH2-TrispH2-007046/TrH2-TrispH2-007051/TrH2-TrispH2-007054/TrH2-TrispH2-008402/TrH2-TrispH2-008758/TrH2-TrispH2-002694/TrH2-TrispH2-009536/TrH2-TrispH2-010545/TrH2-TrispH2-007522/TrH2-TrispH2-007523/TrH2-TrispH2-000596",17,"response to starvation","BP"
"GO:0072431","GO:0072431","8/202","35/9536",0.228571428571429,10.7903818953324,8.53593562260776,5.08346873242477e-07,4.52168026481578e-05,3.19551921128672e-05,"TrH2-TrispH2-003510/TrH2-TrispH2-010455/TrH2-TrispH2-011702/TrH2-TrispH2-011821/TrH2-TrispH2-011879/TrH2-TrispH2-011880/TrH2-TrispH2-011883/TrH2-TrispH2-005534",8,NA,NA
"GO:1902400","GO:1902400","8/202","35/9536",0.228571428571429,10.7903818953324,8.53593562260776,5.08346873242477e-07,4.52168026481578e-05,3.19551921128672e-05,"TrH2-TrispH2-003510/TrH2-TrispH2-010455/TrH2-TrispH2-011702/TrH2-TrispH2-011821/TrH2-TrispH2-011879/TrH2-TrispH2-011880/TrH2-TrispH2-011883/TrH2-TrispH2-005534",8,NA,NA
"GO:0099536","GO:0099536","19/202","235/9536",0.0808510638297872,3.81681061723194,6.4317461188027,5.30237366219046e-07,4.59848355853468e-05,3.24979691032673e-05,"TrH2-TrispH2-001435/TrH2-TrispH2-006063/TrH2-TrispH2-007531/TrH2-TrispH2-000278/TrH2-TrispH2-007647/TrH2-TrispH2-008612/TrH2-TrispH2-010712/TrH2-TrispH2-010545/TrH2-TrispH2-002076/TrH2-TrispH2-000423/TrH2-TrispH2-004957/TrH2-TrispH2-007855/TrH2-TrispH2-008750/TrH2-TrispH2-003756/TrH2-TrispH2-003762/TrH2-TrispH2-009409/TrH2-TrispH2-006364/TrH2-TrispH2-009138/TrH2-TrispH2-005739",19,"synaptic signaling","BP"
"GO:0098657","GO:0098657","21/202","283/9536",0.0742049469964664,3.50306126018962,6.288188478642,5.44562529155204e-07,4.60753027716927e-05,3.25619032195756e-05,"TrH2-TrispH2-005452/TrH2-TrispH2-007037/TrH2-TrispH2-007040/TrH2-TrispH2-007041/TrH2-TrispH2-007044/TrH2-TrispH2-007045/TrH2-TrispH2-007046/TrH2-TrispH2-007051/TrH2-TrispH2-007054/TrH2-TrispH2-008402/TrH2-TrispH2-008758/TrH2-TrispH2-007647/TrH2-TrispH2-003908/TrH2-TrispH2-004075/TrH2-TrispH2-008428/TrH2-TrispH2-000423/TrH2-TrispH2-008750/TrH2-TrispH2-003756/TrH2-TrispH2-003762/TrH2-TrispH2-006364/TrH2-TrispH2-006026",21,"import into cell","BP"
"GO:0072413","GO:0072413","8/202","36/9536",0.222222222222222,10.4906490649065,8.39242555821537,6.41806535529456e-07,5.06006107216291e-05,3.57599861542608e-05,"TrH2-TrispH2-003510/TrH2-TrispH2-010455/TrH2-TrispH2-011702/TrH2-TrispH2-011821/TrH2-TrispH2-011879/TrH2-TrispH2-011880/TrH2-TrispH2-011883/TrH2-TrispH2-005534",8,NA,NA
"GO:1902402","GO:1902402","8/202","36/9536",0.222222222222222,10.4906490649065,8.39242555821537,6.41806535529456e-07,5.06006107216291e-05,3.57599861542608e-05,"TrH2-TrispH2-003510/TrH2-TrispH2-010455/TrH2-TrispH2-011702/TrH2-TrispH2-011821/TrH2-TrispH2-011879/TrH2-TrispH2-011880/TrH2-TrispH2-011883/TrH2-TrispH2-005534",8,NA,NA
"GO:1902403","GO:1902403","8/202","36/9536",0.222222222222222,10.4906490649065,8.39242555821537,6.41806535529456e-07,5.06006107216291e-05,3.57599861542608e-05,"TrH2-TrispH2-003510/TrH2-TrispH2-010455/TrH2-TrispH2-011702/TrH2-TrispH2-011821/TrH2-TrispH2-011879/TrH2-TrispH2-011880/TrH2-TrispH2-011883/TrH2-TrispH2-005534",8,NA,NA
"GO:0006898","GO:0006898","12/202","95/9536",0.126315789473684,5.96310578426264,7.15168653817359,6.89395857016991e-07,5.31447606220431e-05,3.75579637659081e-05,"TrH2-TrispH2-005452/TrH2-TrispH2-007037/TrH2-TrispH2-007040/TrH2-TrispH2-007041/TrH2-TrispH2-007044/TrH2-TrispH2-007045/TrH2-TrispH2-007046/TrH2-TrispH2-007051/TrH2-TrispH2-007054/TrH2-TrispH2-008402/TrH2-TrispH2-008758/TrH2-TrispH2-003908",12,"receptor-mediated endocytosis","BP"
"GO:0031669","GO:0031669","15/202","158/9536",0.0949367088607595,4.48176463215942,6.491947122692,1.18341741344503e-06,8.9245108853061e-05,6.30704612337179e-05,"TrH2-TrispH2-001435/TrH2-TrispH2-005452/TrH2-TrispH2-007037/TrH2-TrispH2-007040/TrH2-TrispH2-007041/TrH2-TrispH2-007044/TrH2-TrispH2-007045/TrH2-TrispH2-007046/TrH2-TrispH2-007051/TrH2-TrispH2-007054/TrH2-TrispH2-008402/TrH2-TrispH2-008758/TrH2-TrispH2-009536/TrH2-TrispH2-009879/TrH2-TrispH2-000596",15,"cellular response to nutrient levels","BP"
"GO:0009267","GO:0009267","13/202","120/9536",0.108333333333333,5.11419141914191,6.67181548967823,1.40769364459909e-06,0.000103899771342856,7.34270660307118e-05,"TrH2-TrispH2-005452/TrH2-TrispH2-007037/TrH2-TrispH2-007040/TrH2-TrispH2-007041/TrH2-TrispH2-007044/TrH2-TrispH2-007045/TrH2-TrispH2-007046/TrH2-TrispH2-007051/TrH2-TrispH2-007054/TrH2-TrispH2-008402/TrH2-TrispH2-008758/TrH2-TrispH2-009536/TrH2-TrispH2-000596",13,"cellular response to starvation","BP"
