protein_id,orthogroup
Hhon-g05045.t1,OG0000003
Hhon-g05345.t1,OG0000003
Hhon-g07094.t1,OG0000003
Hhon-g07096.t1,OG0000003
Hhon-g07102.t1,OG0000003
Hhon-g07103.t1,OG0000003
Hhon-g07442.t1,OG0000003
Hhon-g08055.t1,OG0000003
Hhon-g08279.t1,OG0000003
Hhon-g08281.t1,OG0000003
Hhon-g08590.t1,OG0000003
Hhon-g08613.t1,OG0000003
Hhon-g08794.t1,OG0000003
Hhon-g09738.t1,OG0000003
Hhon-g09799.t1,OG0000003
Hhon-g10154.t1,OG0000003
Hhon-g11040.t1,OG0000003
Hhon-g11041.t1,OG0000003
Hhon-g11042.t1,OG0000003
Hhon-g11044.t1,OG0000003
Hhon-g11056.t1,OG0000003
Hhon-g11086.t1,OG0000003
Hhon-g11436.t1,OG0000003
Hhon-g11665.t1,OG0000003
Hhon-g11667.t1,OG0000003
Hhon-g11699.t1,OG0000003
Hhon-g00524.t1,OG0000004
Hhon-g00525.t1,OG0000004
Hhon-g00526.t1,OG0000004
Hhon-g00768.t1,OG0000004
Hhon-g01958.t1,OG0000004
Hhon-g01959.t1,OG0000004
Hhon-g03030.t1,OG0000004
Hhon-g03048.t1,OG0000004
Hhon-g03908.t1,OG0000004
Hhon-g04268.t1,OG0000004
Hhon-g04760.t1,OG0000004
Hhon-g04761.t1,OG0000004
Hhon-g04864.t1,OG0000004
Hhon-g05391.t1,OG0000004
Hhon-g05431.t1,OG0000004
Hhon-g05432.t1,OG0000004
Hhon-g05477.t1,OG0000004
Hhon-g05478.t1,OG0000004
Hhon-g05553.t1,OG0000004
Hhon-g05582.t1,OG0000004
Hhon-g05641.t1,OG0000004
Hhon-g06376.t1,OG0000004
Hhon-g06411.t1,OG0000004
Hhon-g07544.t1,OG0000004
Hhon-g07568.t1,OG0000004
Hhon-g07572.t1,OG0000004
Hhon-g07651.t1,OG0000004
Hhon-g07686.t1,OG0000004
Hhon-g07741.t1,OG0000004
Hhon-g08018.t1,OG0000004
Hhon-g08031.t1,OG0000004
Hhon-g08163.t1,OG0000004
Hhon-g08164.t1,OG0000004
Hhon-g08443.t1,OG0000004
Hhon-g08624.t1,OG0000004
Hhon-g08657.t1,OG0000004
Hhon-g08672.t1,OG0000004
Hhon-g08690.t1,OG0000004
Hhon-g08691.t1,OG0000004
Hhon-g08820.t1,OG0000004
Hhon-g09149.t1,OG0000004
Hhon-g09163.t1,OG0000004
Hhon-g09600.t1,OG0000004
Hhon-g09930.t1,OG0000004
Hhon-g10031.t1,OG0000004
Hhon-g10249.t1,OG0000004
Hhon-g10250.t1,OG0000004
Hhon-g10308.t1,OG0000004
Hhon-g10326.t1,OG0000004
Hhon-g10511.t1,OG0000004
Hhon-g10713.t1,OG0000004
Hhon-g10735.t1,OG0000004
Hhon-g10870.t1,OG0000004
Hhon-g10876.t1,OG0000004
Hhon-g10966.t1,OG0000004
Hhon-g10967.t1,OG0000004
Hhon-g11074.t1,OG0000004
Hhon-g11333.t1,OG0000004
Hhon-g11379.t1,OG0000004
Hhon-g11380.t1,OG0000004
Hhon-g11462.t1,OG0000004
Hhon-g11473.t1,OG0000004
Hhon-g11504.t1,OG0000004
Hhon-g11505.t1,OG0000004
Hhon-g11515.t1,OG0000004
Hhon-g11554.t1,OG0000004
Hhon-g11577.t1,OG0000004
Hhon-g11619.t1,OG0000004
Hhon-g11620.t1,OG0000004
Hhon-g11648.t1,OG0000004
Hhon-g11723.t1,OG0000004
Hhon-g11724.t1,OG0000004
Hhon-g11766.t1,OG0000004
Hhon-g11795.t1,OG0000004
Hhon-g11807.t1,OG0000004
Hhon-g11852.t1,OG0000004
Hhon-g11901.t1,OG0000004
Hhon-g11906.t1,OG0000004
Hhon-g11914.t1,OG0000004
Hhon-g11925.t1,OG0000004
Hhon-g11930.t1,OG0000004
Hhon-g11997.t1,OG0000004
Hhon-g12007.t1,OG0000004
Hhon-g04424.t1,OG0000006
Hhon-g02618.t1,OG0000007
Hhon-g03911.t1,OG0000007
Hhon-g03913.t1,OG0000007
Hhon-g05245.t1,OG0000007
Hhon-g05249.t1,OG0000007
Hhon-g06703.t1,OG0000007
Hhon-g07171.t1,OG0000007
Hhon-g07172.t1,OG0000007
Hhon-g07174.t1,OG0000007
Hhon-g07291.t1,OG0000007
Hhon-g07292.t1,OG0000007
Hhon-g07297.t1,OG0000007
Hhon-g07457.t1,OG0000007
Hhon-g08608.t1,OG0000007
Hhon-g08887.t1,OG0000007
Hhon-g09022.t1,OG0000007
Hhon-g09133.t1,OG0000007
Hhon-g09134.t1,OG0000007
Hhon-g10555.t1,OG0000007
Hhon-g10818.t1,OG0000007
Hhon-g01097.t1,OG0000008
Hhon-g01592.t1,OG0000008
Hhon-g01651.t1,OG0000008
Hhon-g01857.t1,OG0000008
Hhon-g01925.t1,OG0000008
Hhon-g03442.t1,OG0000008
Hhon-g03443.t1,OG0000008
Hhon-g04607.t1,OG0000008
Hhon-g07071.t1,OG0000008
Hhon-g07073.t1,OG0000008
Hhon-g08707.t1,OG0000008
Hhon-g10172.t1,OG0000008
Hhon-g10173.t1,OG0000008
Hhon-g10176.t1,OG0000008
Hhon-g10180.t1,OG0000008
Hhon-g10228.t1,OG0000008
Hhon-g10247.t1,OG0000008
Hhon-g10723.t1,OG0000008
Hhon-g11151.t1,OG0000008
Hhon-g11417.t1,OG0000008
Hhon-g01541.t1,OG0000009
Hhon-g02101.t1,OG0000009
Hhon-g02102.t1,OG0000009
Hhon-g02103.t1,OG0000009
Hhon-g02554.t1,OG0000009
Hhon-g02555.t1,OG0000009
Hhon-g02805.t1,OG0000009
Hhon-g03062.t1,OG0000009
Hhon-g03260.t1,OG0000009
Hhon-g04193.t1,OG0000009
Hhon-g04194.t1,OG0000009
Hhon-g04229.t1,OG0000009
Hhon-g04230.t1,OG0000009
Hhon-g04231.t1,OG0000009
Hhon-g04232.t1,OG0000009
Hhon-g04245.t1,OG0000009
Hhon-g04247.t1,OG0000009
Hhon-g04249.t1,OG0000009
Hhon-g04250.t1,OG0000009
Hhon-g04269.t1,OG0000009
Hhon-g04282.t1,OG0000009
Hhon-g04292.t1,OG0000009
Hhon-g04293.t1,OG0000009
Hhon-g04368.t1,OG0000009
Hhon-g04369.t1,OG0000009
Hhon-g04370.t1,OG0000009
Hhon-g04371.t1,OG0000009
Hhon-g04429.t1,OG0000009
Hhon-g04850.t1,OG0000009
Hhon-g04851.t1,OG0000009
Hhon-g04856.t1,OG0000009
Hhon-g05108.t1,OG0000009
Hhon-g05331.t1,OG0000009
Hhon-g05332.t1,OG0000009
Hhon-g06448.t1,OG0000009
Hhon-g06474.t1,OG0000009
Hhon-g07120.t1,OG0000009
Hhon-g07121.t1,OG0000009
Hhon-g07122.t1,OG0000009
Hhon-g07328.t1,OG0000009
Hhon-g07329.t1,OG0000009
Hhon-g07330.t1,OG0000009
Hhon-g07331.t1,OG0000009
Hhon-g07332.t1,OG0000009
Hhon-g07908.t1,OG0000009
Hhon-g07909.t1,OG0000009
Hhon-g07919.t1,OG0000009
Hhon-g08442.t1,OG0000009
Hhon-g08479.t1,OG0000009
Hhon-g08523.t1,OG0000009
Hhon-g08524.t1,OG0000009
Hhon-g08525.t1,OG0000009
Hhon-g08526.t1,OG0000009
Hhon-g08527.t1,OG0000009
Hhon-g08528.t1,OG0000009
Hhon-g08530.t1,OG0000009
Hhon-g08531.t1,OG0000009
Hhon-g08532.t1,OG0000009
Hhon-g08658.t1,OG0000009
Hhon-g08659.t1,OG0000009
Hhon-g08876.t1,OG0000009
Hhon-g08917.t1,OG0000009
Hhon-g09618.t1,OG0000009
Hhon-g09619.t1,OG0000009
Hhon-g09870.t1,OG0000009
Hhon-g09941.t1,OG0000009
Hhon-g09942.t1,OG0000009
Hhon-g10151.t1,OG0000009
Hhon-g10225.t1,OG0000009
Hhon-g10227.t1,OG0000009
Hhon-g10254.t1,OG0000009
Hhon-g10255.t1,OG0000009
Hhon-g10256.t1,OG0000009
Hhon-g10257.t1,OG0000009
Hhon-g10259.t1,OG0000009
Hhon-g10533.t1,OG0000009
Hhon-g10546.t1,OG0000009
Hhon-g10610.t1,OG0000009
Hhon-g10611.t1,OG0000009
Hhon-g10657.t1,OG0000009
Hhon-g10716.t1,OG0000009
Hhon-g10717.t1,OG0000009
Hhon-g10738.t1,OG0000009
Hhon-g10807.t1,OG0000009
Hhon-g10808.t1,OG0000009
Hhon-g10866.t1,OG0000009
Hhon-g10957.t1,OG0000009
Hhon-g11029.t1,OG0000009
Hhon-g11030.t1,OG0000009
Hhon-g11152.t1,OG0000009
Hhon-g11249.t1,OG0000009
Hhon-g11416.t1,OG0000009
Hhon-g11484.t1,OG0000009
Hhon-g11485.t1,OG0000009
Hhon-g11581.t1,OG0000009
Hhon-g11582.t1,OG0000009
Hhon-g11613.t1,OG0000009
Hhon-g11622.t1,OG0000009
Hhon-g11654.t1,OG0000009
Hhon-g11656.t1,OG0000009
Hhon-g11657.t1,OG0000009
Hhon-g11674.t1,OG0000009
Hhon-g11675.t1,OG0000009
Hhon-g11676.t1,OG0000009
Hhon-g11681.t1,OG0000009
Hhon-g11682.t1,OG0000009
Hhon-g11683.t1,OG0000009
Hhon-g11713.t1,OG0000009
Hhon-g11714.t1,OG0000009
Hhon-g11725.t1,OG0000009
Hhon-g11747.t1,OG0000009
Hhon-g11748.t1,OG0000009
Hhon-g11755.t1,OG0000009
Hhon-g11756.t1,OG0000009
Hhon-g11757.t1,OG0000009
Hhon-g11767.t1,OG0000009
Hhon-g11769.t1,OG0000009
Hhon-g11770.t1,OG0000009
Hhon-g11774.t1,OG0000009
Hhon-g11775.t1,OG0000009
Hhon-g11776.t1,OG0000009
Hhon-g11777.t1,OG0000009
Hhon-g11779.t1,OG0000009
Hhon-g11789.t1,OG0000009
Hhon-g11790.t1,OG0000009
Hhon-g11796.t1,OG0000009
Hhon-g11815.t1,OG0000009
Hhon-g11822.t1,OG0000009
Hhon-g11840.t1,OG0000009
Hhon-g11858.t1,OG0000009
Hhon-g11862.t1,OG0000009
Hhon-g11864.t1,OG0000009
Hhon-g11872.t1,OG0000009
Hhon-g11874.t1,OG0000009
Hhon-g11877.t1,OG0000009
Hhon-g11887.t1,OG0000009
Hhon-g11903.t1,OG0000009
Hhon-g11904.t1,OG0000009
Hhon-g11905.t1,OG0000009
Hhon-g11929.t1,OG0000009
Hhon-g11952.t1,OG0000009
Hhon-g11956.t1,OG0000009
Hhon-g11959.t1,OG0000009
Hhon-g11981.t1,OG0000009
Hhon-g12003.t1,OG0000009
Hhon-g00545.t1,OG0000011
Hhon-g02082.t1,OG0000011
Hhon-g02885.t1,OG0000011
Hhon-g03898.t1,OG0000011
Hhon-g04903.t1,OG0000011
Hhon-g06137.t1,OG0000011
Hhon-g06297.t1,OG0000011
Hhon-g06298.t1,OG0000011
Hhon-g08135.t1,OG0000011
Hhon-g10875.t1,OG0000011
Hhon-g00832.t1,OG0000012
Hhon-g00833.t1,OG0000012
Hhon-g00834.t1,OG0000012
Hhon-g00835.t1,OG0000012
Hhon-g00836.t1,OG0000012
Hhon-g00837.t1,OG0000012
Hhon-g00838.t1,OG0000012
Hhon-g00839.t1,OG0000012
Hhon-g00840.t1,OG0000012
Hhon-g00841.t1,OG0000012
Hhon-g00872.t1,OG0000012
Hhon-g03610.t1,OG0000012
Hhon-g04082.t1,OG0000012
Hhon-g04149.t1,OG0000012
Hhon-g04895.t1,OG0000012
Hhon-g04950.t1,OG0000012
Hhon-g06567.t1,OG0000012
Hhon-g06892.t1,OG0000012
Hhon-g09039.t1,OG0000012
Hhon-g09627.t1,OG0000012
Hhon-g09924.t1,OG0000012
Hhon-g10510.t1,OG0000012
Hhon-g10724.t1,OG0000012
Hhon-g10820.t1,OG0000012
Hhon-g10822.t1,OG0000012
Hhon-g11700.t1,OG0000012
Hhon-g11717.t1,OG0000012
Hhon-g11882.t1,OG0000012
Hhon-g11892.t1,OG0000012
Hhon-g11944.t1,OG0000012
Hhon-g11948.t1,OG0000012
Hhon-g11954.t1,OG0000012
Hhon-g00023.t1,OG0000013
Hhon-g00663.t1,OG0000013
Hhon-g01294.t1,OG0000013
Hhon-g02926.t1,OG0000013
Hhon-g02927.t1,OG0000013
Hhon-g02928.t1,OG0000013
Hhon-g03029.t1,OG0000013
Hhon-g03031.t1,OG0000013
Hhon-g03032.t1,OG0000013
Hhon-g03033.t1,OG0000013
Hhon-g03034.t1,OG0000013
Hhon-g05229.t1,OG0000013
Hhon-g05230.t1,OG0000013
Hhon-g05663.t1,OG0000013
Hhon-g05664.t1,OG0000013
Hhon-g05851.t1,OG0000013
Hhon-g05852.t1,OG0000013
Hhon-g06608.t1,OG0000013
Hhon-g07940.t1,OG0000013
Hhon-g08398.t1,OG0000013
Hhon-g10141.t1,OG0000013
Hhon-g10142.t1,OG0000013
Hhon-g10143.t1,OG0000013
Hhon-g10144.t1,OG0000013
Hhon-g10145.t1,OG0000013
Hhon-g10146.t1,OG0000013
Hhon-g10147.t1,OG0000013
Hhon-g10148.t1,OG0000013
Hhon-g10198.t1,OG0000013
Hhon-g11138.t1,OG0000013
Hhon-g11141.t1,OG0000013
Hhon-g11142.t1,OG0000013
Hhon-g11143.t1,OG0000013
Hhon-g11144.t1,OG0000013
Hhon-g11145.t1,OG0000013
Hhon-g11146.t1,OG0000013
Hhon-g11635.t1,OG0000013
Hhon-g11638.t1,OG0000013
Hhon-g11639.t1,OG0000013
Hhon-g11640.t1,OG0000013
Hhon-g11641.t1,OG0000013
Hhon-g11642.t1,OG0000013
Hhon-g11643.t1,OG0000013
Hhon-g02112.t1,OG0000014
Hhon-g02113.t1,OG0000014
Hhon-g03093.t1,OG0000014
Hhon-g03421.t1,OG0000014
Hhon-g04139.t1,OG0000014
Hhon-g04142.t1,OG0000014
Hhon-g04281.t1,OG0000014
Hhon-g04283.t1,OG0000014
Hhon-g04284.t1,OG0000014
Hhon-g04285.t1,OG0000014
Hhon-g06504.t1,OG0000014
Hhon-g06505.t1,OG0000014
Hhon-g06800.t1,OG0000014
Hhon-g06801.t1,OG0000014
Hhon-g06802.t1,OG0000014
Hhon-g06803.t1,OG0000014
Hhon-g07255.t1,OG0000014
Hhon-g07546.t1,OG0000014
Hhon-g07999.t1,OG0000014
Hhon-g08040.t1,OG0000014
Hhon-g08041.t1,OG0000014
Hhon-g08042.t1,OG0000014
Hhon-g08699.t1,OG0000014
Hhon-g08700.t1,OG0000014
Hhon-g08701.t1,OG0000014
Hhon-g08719.t1,OG0000014
Hhon-g08720.t1,OG0000014
Hhon-g09143.t1,OG0000014
Hhon-g09146.t1,OG0000014
Hhon-g09147.t1,OG0000014
Hhon-g09458.t1,OG0000014
Hhon-g09998.t1,OG0000014
Hhon-g10000.t1,OG0000014
Hhon-g10001.t1,OG0000014
Hhon-g10002.t1,OG0000014
Hhon-g10003.t1,OG0000014
Hhon-g10004.t1,OG0000014
Hhon-g10727.t1,OG0000014
Hhon-g10728.t1,OG0000014
Hhon-g10729.t1,OG0000014
Hhon-g10730.t1,OG0000014
Hhon-g10731.t1,OG0000014
Hhon-g10732.t1,OG0000014
Hhon-g10733.t1,OG0000014
Hhon-g11192.t1,OG0000014
Hhon-g11195.t1,OG0000014
Hhon-g11196.t1,OG0000014
Hhon-g11197.t1,OG0000014
Hhon-g11222.t1,OG0000014
Hhon-g11223.t1,OG0000014
Hhon-g11226.t1,OG0000014
Hhon-g11263.t1,OG0000014
Hhon-g11264.t1,OG0000014
Hhon-g11265.t1,OG0000014
Hhon-g11412.t1,OG0000014
Hhon-g11413.t1,OG0000014
Hhon-g11469.t1,OG0000014
Hhon-g11551.t1,OG0000014
Hhon-g11552.t1,OG0000014
Hhon-g11996.t1,OG0000014
Hhon-g01278.t1,OG0000015
Hhon-g01279.t1,OG0000015
Hhon-g01280.t1,OG0000015
Hhon-g01281.t1,OG0000015
Hhon-g01282.t1,OG0000015
Hhon-g01542.t1,OG0000015
Hhon-g01543.t1,OG0000015
Hhon-g01620.t1,OG0000015
Hhon-g01621.t1,OG0000015
Hhon-g01731.t1,OG0000015
Hhon-g01926.t1,OG0000015
Hhon-g03397.t1,OG0000015
Hhon-g03493.t1,OG0000015
Hhon-g05042.t1,OG0000015
Hhon-g05374.t1,OG0000015
Hhon-g05375.t1,OG0000015
Hhon-g06239.t1,OG0000015
Hhon-g06657.t1,OG0000015
Hhon-g08828.t1,OG0000015
Hhon-g10115.t1,OG0000015
Hhon-g10116.t1,OG0000015
Hhon-g10704.t1,OG0000015
Hhon-g10726.t1,OG0000015
Hhon-g11154.t1,OG0000015
Hhon-g11658.t1,OG0000015
Hhon-g11659.t1,OG0000015
Hhon-g11660.t1,OG0000015
Hhon-g11860.t1,OG0000015
Hhon-g11890.t1,OG0000015
Hhon-g01249.t1,OG0000016
Hhon-g01250.t1,OG0000016
Hhon-g01974.t1,OG0000016
Hhon-g01975.t1,OG0000016
Hhon-g01976.t1,OG0000016
Hhon-g01977.t1,OG0000016
Hhon-g02704.t1,OG0000016
Hhon-g02705.t1,OG0000016
Hhon-g02706.t1,OG0000016
Hhon-g02707.t1,OG0000016
Hhon-g04628.t1,OG0000016
Hhon-g04629.t1,OG0000016
Hhon-g05112.t1,OG0000016
Hhon-g05295.t1,OG0000016
Hhon-g05296.t1,OG0000016
Hhon-g05297.t1,OG0000016
Hhon-g05298.t1,OG0000016
Hhon-g05486.t1,OG0000016
Hhon-g05728.t1,OG0000016
Hhon-g06259.t1,OG0000016
Hhon-g06808.t1,OG0000016
Hhon-g07295.t1,OG0000016
Hhon-g07333.t1,OG0000016
Hhon-g07557.t1,OG0000016
Hhon-g07689.t1,OG0000016
Hhon-g07690.t1,OG0000016
Hhon-g07928.t1,OG0000016
Hhon-g07965.t1,OG0000016
Hhon-g07966.t1,OG0000016
Hhon-g07967.t1,OG0000016
Hhon-g08692.t1,OG0000016
Hhon-g08693.t1,OG0000016
Hhon-g08694.t1,OG0000016
Hhon-g08729.t1,OG0000016
Hhon-g09349.t1,OG0000016
Hhon-g09350.t1,OG0000016
Hhon-g09351.t1,OG0000016
Hhon-g09352.t1,OG0000016
Hhon-g09676.t1,OG0000016
Hhon-g09726.t1,OG0000016
Hhon-g10005.t1,OG0000016
Hhon-g10188.t1,OG0000016
Hhon-g10508.t1,OG0000016
Hhon-g10739.t1,OG0000016
Hhon-g10740.t1,OG0000016
Hhon-g11350.t1,OG0000016
Hhon-g11389.t1,OG0000016
Hhon-g11390.t1,OG0000016
Hhon-g11450.t1,OG0000016
Hhon-g11451.t1,OG0000016
Hhon-g11851.t1,OG0000016
Hhon-g00059.t1,OG0000020
Hhon-g00062.t1,OG0000020
Hhon-g00165.t1,OG0000020
Hhon-g00319.t1,OG0000020
Hhon-g00743.t1,OG0000020
Hhon-g01727.t1,OG0000020
Hhon-g02158.t1,OG0000020
Hhon-g03786.t1,OG0000020
Hhon-g03972.t1,OG0000020
Hhon-g05911.t1,OG0000020
Hhon-g07580.t1,OG0000020
Hhon-g07630.t1,OG0000020
Hhon-g07632.t1,OG0000020
Hhon-g07828.t1,OG0000020
Hhon-g07829.t1,OG0000020
Hhon-g07830.t1,OG0000020
Hhon-g08999.t1,OG0000020
Hhon-g00315.t1,OG0000021
Hhon-g01220.t1,OG0000021
Hhon-g01522.t1,OG0000021
Hhon-g01693.t1,OG0000021
Hhon-g01703.t1,OG0000021
Hhon-g01744.t1,OG0000021
Hhon-g01746.t1,OG0000021
Hhon-g02839.t1,OG0000021
Hhon-g03272.t1,OG0000021
Hhon-g03669.t1,OG0000021
Hhon-g03670.t1,OG0000021
Hhon-g03672.t1,OG0000021
Hhon-g03743.t1,OG0000021
Hhon-g03806.t1,OG0000021
Hhon-g04346.t1,OG0000021
Hhon-g04778.t1,OG0000021
Hhon-g05941.t1,OG0000021
Hhon-g06759.t1,OG0000021
Hhon-g07835.t1,OG0000021
Hhon-g07850.t1,OG0000021
Hhon-g08583.t1,OG0000021
Hhon-g08584.t1,OG0000021
Hhon-g08673.t1,OG0000021
Hhon-g08674.t1,OG0000021
Hhon-g08675.t1,OG0000021
Hhon-g08676.t1,OG0000021
Hhon-g08677.t1,OG0000021
Hhon-g08678.t1,OG0000021
Hhon-g08716.t1,OG0000021
Hhon-g08722.t1,OG0000021
Hhon-g08723.t1,OG0000021
Hhon-g09231.t1,OG0000021
Hhon-g09237.t1,OG0000021
Hhon-g10393.t1,OG0000021
Hhon-g10395.t1,OG0000021
Hhon-g10525.t1,OG0000021
Hhon-g10760.t1,OG0000021
Hhon-g10761.t1,OG0000021
Hhon-g10763.t1,OG0000021
Hhon-g10764.t1,OG0000021
Hhon-g10795.t1,OG0000021
Hhon-g11528.t1,OG0000021
Hhon-g11529.t1,OG0000021
Hhon-g11728.t1,OG0000021
Hhon-g11729.t1,OG0000021
Hhon-g11730.t1,OG0000021
Hhon-g03306.t1,OG0000024
Hhon-g03511.t1,OG0000024
Hhon-g07471.t1,OG0000024
Hhon-g00593.t1,OG0000025
Hhon-g00594.t1,OG0000025
Hhon-g00595.t1,OG0000025
Hhon-g02410.t1,OG0000025
Hhon-g02411.t1,OG0000025
Hhon-g02412.t1,OG0000025
Hhon-g02515.t1,OG0000025
Hhon-g02516.t1,OG0000025
Hhon-g02981.t1,OG0000025
Hhon-g02982.t1,OG0000025
Hhon-g02983.t1,OG0000025
Hhon-g02984.t1,OG0000025
Hhon-g02985.t1,OG0000025
Hhon-g03005.t1,OG0000025
Hhon-g03006.t1,OG0000025
Hhon-g03007.t1,OG0000025
Hhon-g03010.t1,OG0000025
Hhon-g03015.t1,OG0000025
Hhon-g03016.t1,OG0000025
Hhon-g03017.t1,OG0000025
Hhon-g03018.t1,OG0000025
Hhon-g03019.t1,OG0000025
Hhon-g03020.t1,OG0000025
Hhon-g03022.t1,OG0000025
Hhon-g04258.t1,OG0000025
Hhon-g04262.t1,OG0000025
Hhon-g04263.t1,OG0000025
Hhon-g04264.t1,OG0000025
Hhon-g04265.t1,OG0000025
Hhon-g04266.t1,OG0000025
Hhon-g05115.t1,OG0000025
Hhon-g05116.t1,OG0000025
Hhon-g05117.t1,OG0000025
Hhon-g05118.t1,OG0000025
Hhon-g05938.t1,OG0000025
Hhon-g07643.t1,OG0000025
Hhon-g07644.t1,OG0000025
Hhon-g07671.t1,OG0000025
Hhon-g07672.t1,OG0000025
Hhon-g10319.t1,OG0000025
Hhon-g10683.t1,OG0000025
Hhon-g10684.t1,OG0000025
Hhon-g10689.t1,OG0000025
Hhon-g11026.t1,OG0000025
Hhon-g00825.t1,OG0000026
Hhon-g00826.t1,OG0000026
Hhon-g00827.t1,OG0000026
Hhon-g00828.t1,OG0000026
Hhon-g00829.t1,OG0000026
Hhon-g00830.t1,OG0000026
Hhon-g00881.t1,OG0000026
Hhon-g02794.t1,OG0000026
Hhon-g02986.t1,OG0000026
Hhon-g02987.t1,OG0000026
Hhon-g02988.t1,OG0000026
Hhon-g05092.t1,OG0000026
Hhon-g05554.t1,OG0000026
Hhon-g05555.t1,OG0000026
Hhon-g06325.t1,OG0000026
Hhon-g06487.t1,OG0000026
Hhon-g06833.t1,OG0000026
Hhon-g08435.t1,OG0000026
Hhon-g08437.t1,OG0000026
Hhon-g08593.t1,OG0000026
Hhon-g09459.t1,OG0000026
Hhon-g10924.t1,OG0000026
Hhon-g10925.t1,OG0000026
Hhon-g11020.t1,OG0000026
Hhon-g11021.t1,OG0000026
Hhon-g11022.t1,OG0000026
Hhon-g11023.t1,OG0000026
Hhon-g11024.t1,OG0000026
Hhon-g11121.t1,OG0000026
Hhon-g11122.t1,OG0000026
Hhon-g11627.t1,OG0000026
Hhon-g11771.t1,OG0000026
Hhon-g11818.t1,OG0000026
Hhon-g11878.t1,OG0000026
Hhon-g11909.t1,OG0000026
Hhon-g11966.t1,OG0000026
Hhon-g11970.t1,OG0000026
Hhon-g12000.t1,OG0000026
Hhon-g00104.t1,OG0000027
Hhon-g04224.t1,OG0000027
Hhon-g07567.t1,OG0000027
Hhon-g08200.t1,OG0000027
Hhon-g08537.t1,OG0000027
Hhon-g00842.t1,OG0000028
Hhon-g00843.t1,OG0000028
Hhon-g00844.t1,OG0000028
Hhon-g00845.t1,OG0000028
Hhon-g00846.t1,OG0000028
Hhon-g00847.t1,OG0000028
Hhon-g00849.t1,OG0000028
Hhon-g00862.t1,OG0000028
Hhon-g00865.t1,OG0000028
Hhon-g00866.t1,OG0000028
Hhon-g01327.t1,OG0000028
