protein_id,orthogroup
XP-017211320.1,OG0000001
XP-021324771.1,OG0000001
XP-021325150.1,OG0000001
XP-021325239.1,OG0000001
XP-021326232.1,OG0000001
XP-021326234.1,OG0000001
XP-021326244.1,OG0000001
XP-021326248.1,OG0000001
XP-021326253.1,OG0000001
XP-021327009.1,OG0000001
XP-021327014.1,OG0000001
XP-021327015.1,OG0000001
XP-021327018.1,OG0000001
XP-021327909.1,OG0000001
XP-021329617.1,OG0000001
XP-021329619.1,OG0000001
XP-021329621.1,OG0000001
XP-021329622.2,OG0000001
XP-021329623.2,OG0000001
XP-021331029.2,OG0000001
XP-021331032.2,OG0000001
XP-021331122.2,OG0000001
XP-021331133.1,OG0000001
XP-021331137.1,OG0000001
XP-021331233.2,OG0000001
XP-021331262.1,OG0000001
XP-021331303.1,OG0000001
XP-021331323.2,OG0000001
XP-021331366.2,OG0000001
XP-021331372.2,OG0000001
XP-021331396.2,OG0000001
XP-021331400.2,OG0000001
XP-021331446.2,OG0000001
XP-021331450.1,OG0000001
XP-021331458.2,OG0000001
XP-068069888.1,OG0000001
XP-068070795.1,OG0000001
XP-068070796.1,OG0000001
XP-068070797.1,OG0000001
XP-068071553.1,OG0000001
XP-068071554.1,OG0000001
XP-068071805.1,OG0000001
XP-068071806.1,OG0000001
XP-068071807.1,OG0000001
XP-068072171.1,OG0000001
XP-068072294.1,OG0000001
XP-068072295.1,OG0000001
XP-068072310.1,OG0000001
XP-068072311.1,OG0000001
XP-068072312.1,OG0000001
XP-068072313.1,OG0000001
XP-068072314.1,OG0000001
XP-068072399.1,OG0000001
XP-068072666.1,OG0000001
XP-068072667.1,OG0000001
XP-068072668.1,OG0000001
XP-068072985.1,OG0000001
XP-068073714.1,OG0000001
XP-068073725.1,OG0000001
XP-068073726.1,OG0000001
XP-068073728.1,OG0000001
XP-068073729.1,OG0000001
XP-068073732.1,OG0000001
XP-068073733.1,OG0000001
XP-068073734.1,OG0000001
XP-068073735.1,OG0000001
XP-068073741.1,OG0000001
XP-068073744.1,OG0000001
XP-068073753.1,OG0000001
XP-068073755.1,OG0000001
XP-068073756.1,OG0000001
XP-068073759.1,OG0000001
XP-068073763.1,OG0000001
XP-068073764.1,OG0000001
XP-068073769.1,OG0000001
XP-068073773.1,OG0000001
XP-068073781.1,OG0000001
XP-068073787.1,OG0000001
XP-068073789.1,OG0000001
XP-068073791.1,OG0000001
XP-068073802.1,OG0000001
XP-068073803.1,OG0000001
XP-068073828.1,OG0000001
XP-068073850.1,OG0000001
XP-068073857.1,OG0000001
XP-068073889.1,OG0000001
XP-068073890.1,OG0000001
XP-068073891.1,OG0000001
XP-068073892.1,OG0000001
XP-068073896.1,OG0000001
XP-068073922.1,OG0000001
XP-068073934.1,OG0000001
XP-068073939.1,OG0000001
XP-068073965.1,OG0000001
XP-068073966.1,OG0000001
XP-068073979.1,OG0000001
XP-068073980.1,OG0000001
XP-068074020.1,OG0000001
XP-068074023.1,OG0000001
XP-068074024.1,OG0000001
XP-068074025.1,OG0000001
XP-068074026.1,OG0000001
XP-068074036.1,OG0000001
XP-068074037.1,OG0000001
XP-068074038.1,OG0000001
XP-068074142.1,OG0000001
XP-068074144.1,OG0000001
XP-068074146.1,OG0000001
XP-068074148.1,OG0000001
XP-068074150.1,OG0000001
XP-068074155.1,OG0000001
XP-068074156.1,OG0000001
XP-068074157.1,OG0000001
XP-068074159.1,OG0000001
XP-068074160.1,OG0000001
XP-068074161.1,OG0000001
XP-068074162.1,OG0000001
XP-068074163.1,OG0000001
XP-068074164.1,OG0000001
XP-068074165.1,OG0000001
XP-068074166.1,OG0000001
XP-068074167.1,OG0000001
XP-068074168.1,OG0000001
XP-068074169.1,OG0000001
XP-068074171.1,OG0000001
XP-068074172.1,OG0000001
XP-068074173.1,OG0000001
XP-068074174.1,OG0000001
XP-068074177.1,OG0000001
XP-068074180.1,OG0000001
XP-068074184.1,OG0000001
XP-068074193.1,OG0000001
XP-068074195.1,OG0000001
XP-068074238.1,OG0000001
XP-068074239.1,OG0000001
XP-068074240.1,OG0000001
XP-068074242.1,OG0000001
XP-068074243.1,OG0000001
XP-068074244.1,OG0000001
XP-068074245.1,OG0000001
XP-068074246.1,OG0000001
XP-068074247.1,OG0000001
XP-068074248.1,OG0000001
XP-068074249.1,OG0000001
XP-068074250.1,OG0000001
XP-068074251.1,OG0000001
XP-068074288.1,OG0000001
XP-068074289.1,OG0000001
XP-068074290.1,OG0000001
XP-068074291.1,OG0000001
XP-068074292.1,OG0000001
XP-068074293.1,OG0000001
XP-068074297.1,OG0000001
XP-068074298.1,OG0000001
XP-068074299.1,OG0000001
XP-068074438.1,OG0000001
XP-068074439.1,OG0000001
XP-068074448.1,OG0000001
XP-068074449.1,OG0000001
XP-068074457.1,OG0000001
XP-068075263.1,OG0000001
XP-068075264.1,OG0000001
XP-068075265.1,OG0000001
XP-068075267.1,OG0000001
XP-068075268.1,OG0000001
XP-068075270.1,OG0000001
XP-068075271.1,OG0000001
XP-068075273.1,OG0000001
XP-068075274.1,OG0000001
XP-068075275.1,OG0000001
XP-068075567.1,OG0000001
XP-068075568.1,OG0000001
XP-068075571.1,OG0000001
XP-068075586.1,OG0000001
XP-068075591.1,OG0000001
XP-068075624.1,OG0000001
XP-068075799.1,OG0000001
XP-068075854.1,OG0000001
XP-068075862.1,OG0000001
XP-068075864.1,OG0000001
XP-068075873.1,OG0000001
XP-068075892.1,OG0000001
XP-068075893.1,OG0000001
XP-068075906.1,OG0000001
XP-068075907.1,OG0000001
XP-068075908.1,OG0000001
XP-068075911.1,OG0000001
XP-068075912.1,OG0000001
XP-068075913.1,OG0000001
XP-068075932.1,OG0000001
XP-068075933.1,OG0000001
XP-068075938.1,OG0000001
XP-068075941.1,OG0000001
XP-068075945.1,OG0000001
XP-068075946.1,OG0000001
XP-068075947.1,OG0000001
XP-068075948.1,OG0000001
XP-068075949.1,OG0000001
XP-068075950.1,OG0000001
XP-068075951.1,OG0000001
XP-068075953.1,OG0000001
XP-068075954.1,OG0000001
XP-068075955.1,OG0000001
XP-068075957.1,OG0000001
XP-068075958.1,OG0000001
XP-068075959.1,OG0000001
XP-068075960.1,OG0000001
XP-068075961.1,OG0000001
XP-068075962.1,OG0000001
XP-068075965.1,OG0000001
XP-068075966.1,OG0000001
XP-068075967.1,OG0000001
XP-068075969.1,OG0000001
XP-068075970.1,OG0000001
XP-068075971.1,OG0000001
XP-068075973.1,OG0000001
XP-068075975.1,OG0000001
XP-068075977.1,OG0000001
XP-068075981.1,OG0000001
XP-068075982.1,OG0000001
XP-068075984.1,OG0000001
XP-068075985.1,OG0000001
XP-068075986.1,OG0000001
XP-068075987.1,OG0000001
XP-068075991.1,OG0000001
XP-068075992.1,OG0000001
XP-068076001.1,OG0000001
XP-068076002.1,OG0000001
XP-068076003.1,OG0000001
XP-068076007.1,OG0000001
XP-068076008.1,OG0000001
XP-068076009.1,OG0000001
XP-068076010.1,OG0000001
XP-068076021.1,OG0000001
XP-068076025.1,OG0000001
XP-068076040.1,OG0000001
XP-068076041.1,OG0000001
XP-068076042.1,OG0000001
XP-068076043.1,OG0000001
XP-068076044.1,OG0000001
XP-068076045.1,OG0000001
XP-068076047.1,OG0000001
XP-068076048.1,OG0000001
XP-068076049.1,OG0000001
XP-068076051.1,OG0000001
XP-068076056.1,OG0000001
XP-068076059.1,OG0000001
XP-068076065.1,OG0000001
XP-068076067.1,OG0000001
XP-068076068.1,OG0000001
XP-068076069.1,OG0000001
XP-068076086.1,OG0000001
XP-068076088.1,OG0000001
XP-068076089.1,OG0000001
XP-068076101.1,OG0000001
XP-068076104.1,OG0000001
XP-068076105.1,OG0000001
XP-068076106.1,OG0000001
XP-068076107.1,OG0000001
XP-068076108.1,OG0000001
XP-068076112.1,OG0000001
XP-068076117.1,OG0000001
XP-068076119.1,OG0000001
XP-068076120.1,OG0000001
XP-068076121.1,OG0000001
XP-068076122.1,OG0000001
XP-068076123.1,OG0000001
XP-068076125.1,OG0000001
XP-068076126.1,OG0000001
XP-068076129.1,OG0000001
XP-068076130.1,OG0000001
XP-068076132.1,OG0000001
XP-068076133.1,OG0000001
XP-068076134.1,OG0000001
XP-068076137.1,OG0000001
XP-068076140.1,OG0000001
XP-068076168.1,OG0000001
XP-068076170.1,OG0000001
XP-068076172.1,OG0000001
XP-068076173.1,OG0000001
XP-068076179.1,OG0000001
XP-068076181.1,OG0000001
XP-068076193.1,OG0000001
XP-068076196.1,OG0000001
XP-068076203.1,OG0000001
XP-068076204.1,OG0000001
XP-068076205.1,OG0000001
XP-068076206.1,OG0000001
XP-068076207.1,OG0000001
XP-068076208.1,OG0000001
XP-068076210.1,OG0000001
XP-068076211.1,OG0000001
XP-068076212.1,OG0000001
XP-068076213.1,OG0000001
XP-068076216.1,OG0000001
XP-068076217.1,OG0000001
XP-068076218.1,OG0000001
XP-068076219.1,OG0000001
XP-068076220.1,OG0000001
XP-068076222.1,OG0000001
XP-068076228.1,OG0000001
XP-068076230.1,OG0000001
XP-068076255.1,OG0000001
XP-068076262.1,OG0000001
XP-068076263.1,OG0000001
XP-068076267.1,OG0000001
XP-068076268.1,OG0000001
XP-068076269.1,OG0000001
XP-068076278.1,OG0000001
XP-068076280.1,OG0000001
XP-068076282.1,OG0000001
XP-068076287.1,OG0000001
XP-068076290.1,OG0000001
XP-068076291.1,OG0000001
XP-068076294.1,OG0000001
XP-068076295.1,OG0000001
XP-068076300.1,OG0000001
XP-068076302.1,OG0000001
XP-068076305.1,OG0000001
XP-068076306.1,OG0000001
XP-068076307.1,OG0000001
XP-068076309.1,OG0000001
XP-068076310.1,OG0000001
XP-068076314.1,OG0000001
XP-068076317.1,OG0000001
XP-068076319.1,OG0000001
XP-068076321.1,OG0000001
XP-068076325.1,OG0000001
XP-068076326.1,OG0000001
XP-068076329.1,OG0000001
XP-068076330.1,OG0000001
XP-068076332.1,OG0000001
XP-068076334.1,OG0000001
XP-068076336.1,OG0000001
XP-068076337.1,OG0000001
XP-068076338.1,OG0000001
XP-068076394.1,OG0000001
XP-068076398.1,OG0000001
XP-068076399.1,OG0000001
XP-068076400.1,OG0000001
XP-068076401.1,OG0000001
XP-068076410.1,OG0000001
XP-068076411.1,OG0000001
XP-068076412.1,OG0000001
XP-068076417.1,OG0000001
XP-068076418.1,OG0000001
XP-068076419.1,OG0000001
XP-068076420.1,OG0000001
XP-068076421.1,OG0000001
XP-068076424.1,OG0000001
XP-068076425.1,OG0000001
XP-068076434.1,OG0000001
XP-068076435.1,OG0000001
XP-068076436.1,OG0000001
XP-068076437.1,OG0000001
XP-068076439.1,OG0000001
XP-068076440.1,OG0000001
XP-068076441.1,OG0000001
XP-068076443.1,OG0000001
XP-068076444.1,OG0000001
XP-068076445.1,OG0000001
XP-068076446.1,OG0000001
XP-068076447.1,OG0000001
XP-068076448.1,OG0000001
XP-068076449.1,OG0000001
XP-068076462.1,OG0000001
XP-068076463.1,OG0000001
XP-068076465.1,OG0000001
XP-068076466.1,OG0000001
XP-068076470.1,OG0000001
XP-068076471.1,OG0000001
XP-068076472.1,OG0000001
XP-068076473.1,OG0000001
XP-068076475.1,OG0000001
XP-068076476.1,OG0000001
XP-068076477.1,OG0000001
XP-068076478.1,OG0000001
XP-068076479.1,OG0000001
XP-068076480.1,OG0000001
XP-068076481.1,OG0000001
XP-068076482.1,OG0000001
XP-068076487.1,OG0000001
XP-068076488.1,OG0000001
XP-068076489.1,OG0000001
XP-068076492.1,OG0000001
XP-068076493.1,OG0000001
XP-068076494.1,OG0000001
XP-068076495.1,OG0000001
XP-068076496.1,OG0000001
XP-068076497.1,OG0000001
XP-068076500.1,OG0000001
XP-068076501.1,OG0000001
XP-068076503.1,OG0000001
XP-068076504.1,OG0000001
XP-068076506.1,OG0000001
XP-068076512.1,OG0000001
XP-068076513.1,OG0000001
XP-068076515.1,OG0000001
XP-068076516.1,OG0000001
XP-068076517.1,OG0000001
XP-068076518.1,OG0000001
XP-068076519.1,OG0000001
XP-068076520.1,OG0000001
XP-068076521.1,OG0000001
XP-068076525.1,OG0000001
XP-068076526.1,OG0000001
XP-068076527.1,OG0000001
XP-068076530.1,OG0000001
XP-068076532.1,OG0000001
XP-068076536.1,OG0000001
XP-068076538.1,OG0000001
XP-068076539.1,OG0000001
XP-068076541.1,OG0000001
XP-068076542.1,OG0000001
XP-068076543.1,OG0000001
XP-068076544.1,OG0000001
XP-068076545.1,OG0000001
XP-068076546.1,OG0000001
XP-068076547.1,OG0000001
XP-068076548.1,OG0000001
XP-068076549.1,OG0000001
XP-068076556.1,OG0000001
XP-068076557.1,OG0000001
XP-068076559.1,OG0000001
XP-068076566.1,OG0000001
XP-068076568.1,OG0000001
XP-068076569.1,OG0000001
XP-068076575.1,OG0000001
XP-068076590.1,OG0000001
XP-068076599.1,OG0000001
XP-068076601.1,OG0000001
XP-068076602.1,OG0000001
XP-068076603.1,OG0000001
XP-068076626.1,OG0000001
XP-068076686.1,OG0000001
XP-068076688.1,OG0000001
XP-068076699.1,OG0000001
XP-068076706.1,OG0000001
XP-068076717.1,OG0000001
XP-068076730.1,OG0000001
XP-068076735.1,OG0000001
XP-068076772.1,OG0000001
XP-068076783.1,OG0000001
XP-068076787.1,OG0000001
XP-068076797.1,OG0000001
XP-068076899.1,OG0000001
XP-068076901.1,OG0000001
XP-068078814.1,OG0000001
XP-068079371.1,OG0000001
NP-001007359.1,OG0000002
NP-001034902.1,OG0000002
NP-001034904.1,OG0000002
NP-001035125.1,OG0000002
NP-001038803.2,OG0000002
NP-001076367.1,OG0000002
NP-001076369.1,OG0000002
NP-001076371.1,OG0000002
NP-001076372.1,OG0000002
NP-001076373.1,OG0000002
NP-001076376.1,OG0000002
NP-001076377.1,OG0000002
NP-001076378.1,OG0000002
NP-001076380.1,OG0000002
NP-001076509.1,OG0000002
NP-001076510.1,OG0000002
NP-001076511.1,OG0000002
NP-001076512.1,OG0000002
NP-001076546.1,OG0000002
NP-001076554.1,OG0000002
NP-001076563.1,OG0000002
NP-001076564.1,OG0000002
NP-001076571.1,OG0000002
NP-001076573.1,OG0000002
NP-001076578.1,OG0000002
NP-001082940.2,OG0000002
NP-001096122.1,OG0000002
NP-001103208.1,OG0000002
NP-001107115.1,OG0000002
NP-001116793.1,OG0000002
NP-001121807.1,OG0000002
NP-001122056.1,OG0000002
NP-001122181.1,OG0000002
NP-001124143.1,OG0000002
NP-001128606.1,OG0000002
NP-001129448.1,OG0000002
NP-001139158.1,OG0000002
NP-001139238.1,OG0000002
NP-001311383.1,OG0000002
NP-001410414.1,OG0000002
NP-001418064.1,OG0000002
XP-001337671.1,OG0000002
XP-001341592.2,OG0000002
XP-001345968.4,OG0000002
XP-001920844.3,OG0000002
XP-001922013.3,OG0000002
XP-003199815.5,OG0000002
XP-005158584.1,OG0000002
XP-005158684.3,OG0000002
XP-005158837.1,OG0000002
XP-005159907.1,OG0000002
XP-005159986.1,OG0000002
XP-005161155.1,OG0000002
XP-005166208.1,OG0000002
XP-005167233.1,OG0000002
XP-005168685.1,OG0000002
XP-009289337.1,OG0000002
XP-017208337.2,OG0000002
XP-017212270.1,OG0000002
XP-017213382.1,OG0000002
XP-017214609.1,OG0000002
XP-021324262.1,OG0000002
XP-021328464.1,OG0000002
XP-021328824.1,OG0000002
XP-021329091.1,OG0000002
XP-021330044.1,OG0000002
XP-021330123.1,OG0000002
XP-021334563.1,OG0000002
XP-021334880.1,OG0000002
XP-021334987.1,OG0000002
XP-021335441.1,OG0000002
XP-021336831.1,OG0000002
XP-021336832.1,OG0000002
XP-021336835.1,OG0000002
XP-068071460.1,OG0000002
XP-068071461.1,OG0000002
XP-068073085.1,OG0000002
XP-068073901.1,OG0000002
XP-068073902.1,OG0000002
XP-685389.5,OG0000002
XP-693932.2,OG0000002
XP-697043.2,OG0000002
NP-001007219.1,OG0000003
NP-001025429.1,OG0000003
NP-001034615.1,OG0000003
NP-001073337.1,OG0000003
NP-001077348.1,OG0000003
NP-001082858.2,OG0000003
NP-001095861.1,OG0000003
NP-001098579.1,OG0000003
NP-001099149.2,OG0000003
NP-001104001.1,OG0000003
NP-001108186.2,OG0000003
NP-001108618.1,OG0000003
NP-001108619.1,OG0000003
NP-001108620.1,OG0000003
NP-001122260.1,OG0000003
NP-001124241.1,OG0000003
NP-001165167.1,OG0000003
NP-001165168.1,OG0000003
NP-001243564.1,OG0000003
NP-001243567.1,OG0000003
NP-001257407.1,OG0000003
NP-001268728.1,OG0000003
NP-001305709.1,OG0000003
NP-001305986.1,OG0000003
NP-001314731.1,OG0000003
NP-001314772.1,OG0000003
NP-001314788.1,OG0000003
NP-001410737.1,OG0000003
NP-571333.2,OG0000003
NP-571511.1,OG0000003
NP-571512.1,OG0000003
NP-571515.1,OG0000003
NP-571782.2,OG0000003
NP-878306.2,OG0000003
NP-957288.1,OG0000003
NP-991152.1,OG0000003
NP-997920.2,OG0000003
NP-998462.1,OG0000003
XP-001342267.1,OG0000003
XP-001342488.2,OG0000003
XP-001343301.3,OG0000003
XP-001346821.1,OG0000003
XP-001921035.1,OG0000003
XP-002665650.1,OG0000003
XP-002666594.1,OG0000003
XP-005158721.1,OG0000003
XP-005161996.1,OG0000003
XP-005161997.1,OG0000003
XP-005162381.1,OG0000003
XP-005164490.1,OG0000003
XP-005164491.1,OG0000003
XP-005165383.1,OG0000003
XP-005167282.1,OG0000003
XP-005168713.1,OG0000003
XP-005169010.1,OG0000003
XP-005169757.1,OG0000003
XP-005170178.1,OG0000003
XP-005170982.1,OG0000003
XP-005172275.1,OG0000003
XP-005174282.1,OG0000003
XP-009293718.3,OG0000003
XP-009300354.1,OG0000003
XP-009302583.1,OG0000003
XP-009303884.1,OG0000003
XP-009304366.1,OG0000003
XP-017209024.1,OG0000003
XP-017210358.1,OG0000003
XP-017213239.1,OG0000003
XP-017214090.2,OG0000003
XP-021325138.1,OG0000003
XP-021326648.2,OG0000003
XP-021328259.2,OG0000003
XP-021328955.1,OG0000003
XP-021329402.1,OG0000003
XP-021330091.1,OG0000003
XP-021330387.1,OG0000003
XP-021331562.1,OG0000003
XP-021332117.1,OG0000003
XP-021333086.1,OG0000003
XP-021333088.1,OG0000003
XP-021336071.1,OG0000003
XP-021336543.1,OG0000003
XP-021336680.1,OG0000003
XP-068070568.1,OG0000003
XP-068070630.1,OG0000003
XP-068074337.1,OG0000003
XP-068077554.1,OG0000003
XP-068079126.1,OG0000003
XP-068079825.1,OG0000003
XP-068080941.1,OG0000003
XP-684448.3,OG0000003
XP-690069.6,OG0000003
XP-695365.1,OG0000003
XP-696215.1,OG0000003
XP-697493.2,OG0000003
XP-698473.4,OG0000003
NP-001001825.2,OG0000004
NP-001002227.1,OG0000004
NP-001315011.1,OG0000004
NP-001315313.1,OG0000004
NP-001418227.1,OG0000004
NP-571772.1,OG0000004
NP-571788.2,OG0000004
XP-001919542.3,OG0000004
XP-009299881.1,OG0000004
XP-021327308.1,OG0000004
XP-021327309.1,OG0000004
XP-068069674.1,OG0000004
XP-068077562.1,OG0000004
XP-068079928.1,OG0000004
XP-068079243.1,OG0000005
XP-068079375.1,OG0000005
NP-001012510.1,OG0000006
NP-001314823.1,OG0000006
XP-005171902.1,OG0000006
XP-017214371.1,OG0000006
XP-021323077.1,OG0000006
XP-021323532.1,OG0000006
XP-021331335.1,OG0000006
XP-068069442.1,OG0000006
XP-068069813.1,OG0000006
XP-068070302.1,OG0000006
XP-068070610.1,OG0000006
XP-068072696.1,OG0000006
XP-068073009.1,OG0000006
XP-068073546.1,OG0000006
XP-068074008.1,OG0000006
XP-068074341.1,OG0000006
XP-068074342.1,OG0000006
XP-068074343.1,OG0000006
XP-068074344.1,OG0000006
XP-068074345.1,OG0000006
XP-068074392.1,OG0000006
XP-068074436.1,OG0000006
XP-068075915.1,OG0000006
