protein_id,orthogroup
NV2.18899,OG0000003
NV2.18900,OG0000003
NV2.1923,OG0000003
NV2.19252,OG0000003
NV2.1941,OG0000003
NV2.1942,OG0000003
NV2.1943,OG0000003
NV2.1945,OG0000003
NV2.1992,OG0000003
NV2.19959,OG0000003
NV2.20306,OG0000003
NV2.20941,OG0000003
NV2.20948,OG0000003
NV2.21302,OG0000003
NV2.21303,OG0000003
NV2.21604,OG0000003
NV2.21659,OG0000003
NV2.21712,OG0000003
NV2.21950,OG0000003
NV2.21956,OG0000003
NV2.22046,OG0000003
NV2.22132,OG0000003
NV2.22136,OG0000003
NV2.22578,OG0000003
NV2.22837,OG0000003
NV2.22838,OG0000003
NV2.22933,OG0000003
NV2.2307,OG0000003
NV2.23357,OG0000003
NV2.23359,OG0000003
NV2.23402,OG0000003
NV2.23421,OG0000003
NV2.23512,OG0000003
NV2.23638,OG0000003
NV2.23793,OG0000003
NV2.24983,OG0000003
NV2.25164,OG0000003
NV2.25592,OG0000003
NV2.2684,OG0000003
NV2.2729,OG0000003
NV2.2864,OG0000003
NV2.2936,OG0000003
NV2.2937,OG0000003
NV2.2941,OG0000003
NV2.2944,OG0000003
NV2.3035,OG0000003
NV2.3314,OG0000003
NV2.3418,OG0000003
NV2.3631,OG0000003
NV2.3704,OG0000003
NV2.3705,OG0000003
NV2.3815,OG0000003
NV2.4014,OG0000003
NV2.4521,OG0000003
NV2.511,OG0000003
NV2.512,OG0000003
NV2.513,OG0000003
NV2.5218,OG0000003
NV2.557,OG0000003
NV2.620,OG0000003
NV2.6230,OG0000003
NV2.6725,OG0000003
NV2.7387,OG0000003
NV2.809,OG0000003
NV2.8331,OG0000003
NV2.8479,OG0000003
NV2.8555,OG0000003
NV2.925,OG0000003
NV2.9485,OG0000003
NV2.9496,OG0000003
NV2.9527,OG0000003
NV2.9618,OG0000003
NV2.9619,OG0000003
NV2.9673,OG0000003
NV2.9730,OG0000003
NV2.9908,OG0000003
NV2.9915,OG0000003
NV2.9922,OG0000003
NV2.9939,OG0000003
NV2.9941,OG0000003
NV2.9952,OG0000003
NV2.9996,OG0000003
NV2.9998,OG0000003
NV2.14569,OG0000004
NV2.19080,OG0000004
NV2.22974,OG0000004
NV2.23019,OG0000004
NV2.23056,OG0000004
NV2.23292,OG0000004
NV2.23293,OG0000004
NV2.23294,OG0000004
NV2.6809,OG0000004
NV2.7608,OG0000004
NV2.10009,OG0000005
NV2.10012,OG0000005
NV2.10292,OG0000005
NV2.11149,OG0000005
NV2.12094,OG0000005
NV2.12231,OG0000005
NV2.1509,OG0000005
NV2.15264,OG0000005
NV2.17005,OG0000005
NV2.18161,OG0000005
NV2.2179,OG0000005
NV2.23945,OG0000005
NV2.24404,OG0000005
NV2.24500,OG0000005
NV2.25619,OG0000005
NV2.25760,OG0000005
NV2.25776,OG0000005
NV2.25882,OG0000005
NV2.25903,OG0000005
NV2.4215,OG0000005
NV2.4814,OG0000005
NV2.4838,OG0000005
NV2.4839,OG0000005
NV2.534,OG0000005
NV2.5600,OG0000005
NV2.5968,OG0000005
NV2.6748,OG0000005
NV2.6811,OG0000005
NV2.7803,OG0000005
NV2.7999,OG0000005
NV2.9469,OG0000005
NV2.9499,OG0000005
NV2.9636,OG0000005
NV2.9850,OG0000005
NV2.10498,OG0000006
NV2.10711,OG0000006
NV2.14303,OG0000006
NV2.15627,OG0000006
NV2.15634,OG0000006
NV2.16151,OG0000006
NV2.1618,OG0000006
NV2.1671,OG0000006
NV2.1672,OG0000006
NV2.17192,OG0000006
NV2.17235,OG0000006
NV2.17804,OG0000006
NV2.17959,OG0000006
NV2.18668,OG0000006
NV2.1899,OG0000006
NV2.18997,OG0000006
NV2.19063,OG0000006
NV2.19372,OG0000006
NV2.20113,OG0000006
NV2.20786,OG0000006
NV2.21766,OG0000006
NV2.21957,OG0000006
NV2.22104,OG0000006
NV2.2360,OG0000006
NV2.2369,OG0000006
NV2.23704,OG0000006
NV2.23917,OG0000006
NV2.24200,OG0000006
NV2.24465,OG0000006
NV2.24891,OG0000006
NV2.25383,OG0000006
NV2.25835,OG0000006
NV2.25934,OG0000006
NV2.3914,OG0000006
NV2.395,OG0000006
NV2.47,OG0000006
NV2.483,OG0000006
NV2.5384,OG0000006
NV2.5513,OG0000006
NV2.5775,OG0000006
NV2.602,OG0000006
NV2.6288,OG0000006
NV2.6447,OG0000006
NV2.6497,OG0000006
NV2.6499,OG0000006
NV2.6597,OG0000006
NV2.7152,OG0000006
NV2.731,OG0000006
NV2.916,OG0000006
NV2.9392,OG0000006
NV2.9487,OG0000006
NV2.9688,OG0000006
NV2.9980,OG0000006
NV2.10716,OG0000007
NV2.11132,OG0000007
NV2.11134,OG0000007
NV2.11138,OG0000007
NV2.11262,OG0000007
NV2.11299,OG0000007
NV2.11327,OG0000007
NV2.11380,OG0000007
NV2.11446,OG0000007
NV2.11935,OG0000007
NV2.12004,OG0000007
NV2.12007,OG0000007
NV2.12008,OG0000007
NV2.12012,OG0000007
NV2.12029,OG0000007
NV2.12031,OG0000007
NV2.12070,OG0000007
NV2.12082,OG0000007
NV2.12279,OG0000007
NV2.12281,OG0000007
NV2.12412,OG0000007
NV2.12793,OG0000007
NV2.12795,OG0000007
NV2.12799,OG0000007
NV2.12939,OG0000007
NV2.12940,OG0000007
NV2.12942,OG0000007
NV2.12943,OG0000007
NV2.1307,OG0000007
NV2.1311,OG0000007
NV2.14640,OG0000007
NV2.14642,OG0000007
NV2.16156,OG0000007
NV2.16158,OG0000007
NV2.16434,OG0000007
NV2.16623,OG0000007
NV2.17537,OG0000007
NV2.17961,OG0000007
NV2.17999,OG0000007
NV2.18038,OG0000007
NV2.18313,OG0000007
NV2.18371,OG0000007
NV2.18403,OG0000007
NV2.18416,OG0000007
NV2.18581,OG0000007
NV2.18672,OG0000007
NV2.18674,OG0000007
NV2.18677,OG0000007
NV2.18723,OG0000007
NV2.18725,OG0000007
NV2.18738,OG0000007
NV2.18872,OG0000007
NV2.19851,OG0000007
NV2.20884,OG0000007
NV2.21183,OG0000007
NV2.21664,OG0000007
NV2.22323,OG0000007
NV2.22916,OG0000007
NV2.23099,OG0000007
NV2.23101,OG0000007
NV2.23103,OG0000007
NV2.234,OG0000007
NV2.24066,OG0000007
NV2.25092,OG0000007
NV2.25125,OG0000007
NV2.25278,OG0000007
NV2.2548,OG0000007
NV2.2549,OG0000007
NV2.25557,OG0000007
NV2.30001,OG0000007
NV2.3378,OG0000007
NV2.3379,OG0000007
NV2.3592,OG0000007
NV2.3593,OG0000007
NV2.643,OG0000007
NV2.8029,OG0000007
NV2.10155,OG0000008
NV2.10160,OG0000008
NV2.10250,OG0000008
NV2.11168,OG0000008
NV2.11169,OG0000008
NV2.11270,OG0000008
NV2.12228,OG0000008
NV2.13356,OG0000008
NV2.13368,OG0000008
NV2.13745,OG0000008
NV2.13749,OG0000008
NV2.1391,OG0000008
NV2.13994,OG0000008
NV2.14100,OG0000008
NV2.14356,OG0000008
NV2.14373,OG0000008
NV2.14795,OG0000008
NV2.14828,OG0000008
NV2.14830,OG0000008
NV2.15011,OG0000008
NV2.15018,OG0000008
NV2.15362,OG0000008
NV2.15924,OG0000008
NV2.15925,OG0000008
NV2.16035,OG0000008
NV2.16036,OG0000008
NV2.16074,OG0000008
NV2.16077,OG0000008
NV2.16078,OG0000008
NV2.16080,OG0000008
NV2.16314,OG0000008
NV2.16315,OG0000008
NV2.16572,OG0000008
NV2.16574,OG0000008
NV2.16729,OG0000008
NV2.16730,OG0000008
NV2.17021,OG0000008
NV2.17022,OG0000008
NV2.17332,OG0000008
NV2.17973,OG0000008
NV2.18077,OG0000008
NV2.18104,OG0000008
NV2.18306,OG0000008
NV2.18310,OG0000008
NV2.18837,OG0000008
NV2.19110,OG0000008
NV2.20639,OG0000008
NV2.20640,OG0000008
NV2.20641,OG0000008
NV2.21385,OG0000008
NV2.21684,OG0000008
NV2.21687,OG0000008
NV2.21954,OG0000008
NV2.23064,OG0000008
NV2.2349,OG0000008
NV2.23642,OG0000008
NV2.23643,OG0000008
NV2.23644,OG0000008
NV2.23825,OG0000008
NV2.23859,OG0000008
NV2.24147,OG0000008
NV2.2433,OG0000008
NV2.24493,OG0000008
NV2.2486,OG0000008
NV2.25961,OG0000008
NV2.2661,OG0000008
NV2.2814,OG0000008
NV2.2825,OG0000008
NV2.3100,OG0000008
NV2.3167,OG0000008
NV2.3169,OG0000008
NV2.3279,OG0000008
NV2.3344,OG0000008
NV2.3347,OG0000008
NV2.3698,OG0000008
NV2.3735,OG0000008
NV2.3736,OG0000008
NV2.3953,OG0000008
NV2.4041,OG0000008
NV2.5141,OG0000008
NV2.5152,OG0000008
NV2.5698,OG0000008
NV2.6019,OG0000008
NV2.6812,OG0000008
NV2.7357,OG0000008
NV2.8552,OG0000008
NV2.8948,OG0000008
NV2.11212,OG0000009
NV2.2528,OG0000009
NV2.4858,OG0000009
NV2.1000,OG0000011
NV2.1001,OG0000011
NV2.1002,OG0000011
NV2.1003,OG0000011
NV2.1004,OG0000011
NV2.1005,OG0000011
NV2.1006,OG0000011
NV2.1007,OG0000011
NV2.1008,OG0000011
NV2.1009,OG0000011
NV2.1011,OG0000011
NV2.1012,OG0000011
NV2.1013,OG0000011
NV2.10139,OG0000011
NV2.10140,OG0000011
NV2.10141,OG0000011
NV2.10319,OG0000011
NV2.1109,OG0000011
NV2.1113,OG0000011
NV2.1114,OG0000011
NV2.1116,OG0000011
NV2.1117,OG0000011
NV2.11770,OG0000011
NV2.11970,OG0000011
NV2.12171,OG0000011
NV2.12498,OG0000011
NV2.13225,OG0000011
NV2.13226,OG0000011
NV2.13227,OG0000011
NV2.13228,OG0000011
NV2.13229,OG0000011
NV2.13983,OG0000011
NV2.14969,OG0000011
NV2.14972,OG0000011
NV2.14974,OG0000011
NV2.1635,OG0000011
NV2.16924,OG0000011
NV2.17409,OG0000011
NV2.1770,OG0000011
NV2.18262,OG0000011
NV2.18263,OG0000011
NV2.19905,OG0000011
NV2.21362,OG0000011
NV2.21363,OG0000011
NV2.2399,OG0000011
NV2.24123,OG0000011
NV2.24137,OG0000011
NV2.24992,OG0000011
NV2.24993,OG0000011
NV2.3648,OG0000011
NV2.4588,OG0000011
NV2.543,OG0000011
NV2.553,OG0000011
NV2.554,OG0000011
NV2.576,OG0000011
NV2.578,OG0000011
NV2.579,OG0000011
NV2.580,OG0000011
NV2.581,OG0000011
NV2.584,OG0000011
NV2.585,OG0000011
NV2.592,OG0000011
NV2.593,OG0000011
NV2.594,OG0000011
NV2.595,OG0000011
NV2.596,OG0000011
NV2.597,OG0000011
NV2.598,OG0000011
NV2.599,OG0000011
NV2.601,OG0000011
NV2.668,OG0000011
NV2.8049,OG0000011
NV2.8572,OG0000011
NV2.9221,OG0000011
NV2.973,OG0000011
NV2.996,OG0000011
NV2.997,OG0000011
NV2.998,OG0000011
NV2.999,OG0000011
NV2.12747,OG0000012
NV2.12749,OG0000012
NV2.12751,OG0000012
NV2.12752,OG0000012
NV2.12753,OG0000012
NV2.1339,OG0000012
NV2.14377,OG0000012
NV2.14958,OG0000012
NV2.16213,OG0000012
NV2.17199,OG0000012
NV2.17200,OG0000012
NV2.17205,OG0000012
NV2.17206,OG0000012
NV2.17357,OG0000012
NV2.17486,OG0000012
NV2.17771,OG0000012
NV2.17773,OG0000012
NV2.19165,OG0000012
NV2.19166,OG0000012
NV2.20801,OG0000012
NV2.20942,OG0000012
NV2.21262,OG0000012
NV2.21263,OG0000012
NV2.22077,OG0000012
NV2.22381,OG0000012
NV2.22574,OG0000012
NV2.2377,OG0000012
NV2.24046,OG0000012
NV2.24145,OG0000012
NV2.24546,OG0000012
NV2.25838,OG0000012
NV2.4984,OG0000012
NV2.509,OG0000012
NV2.5232,OG0000012
NV2.6127,OG0000012
NV2.6191,OG0000012
NV2.6209,OG0000012
NV2.6552,OG0000012
NV2.6806,OG0000012
NV2.7800,OG0000012
NV2.11267,OG0000013
NV2.11813,OG0000013
NV2.13548,OG0000013
NV2.1439,OG0000013
NV2.14505,OG0000013
NV2.16948,OG0000013
NV2.17619,OG0000013
NV2.17641,OG0000013
NV2.17642,OG0000013
NV2.18166,OG0000013
NV2.18557,OG0000013
NV2.18772,OG0000013
NV2.21346,OG0000013
NV2.220,OG0000013
NV2.22507,OG0000013
NV2.23562,OG0000013
NV2.23566,OG0000013
NV2.23567,OG0000013
NV2.24077,OG0000013
NV2.5816,OG0000013
NV2.5817,OG0000013
NV2.5818,OG0000013
NV2.5936,OG0000013
NV2.8454,OG0000013
NV2.9067,OG0000013
NV2.9217,OG0000013
NV2.9218,OG0000013
NV2.10163,OG0000015
NV2.10261,OG0000015
NV2.1046,OG0000015
NV2.13137,OG0000015
NV2.13528,OG0000015
NV2.13630,OG0000015
NV2.13798,OG0000015
NV2.13873,OG0000015
NV2.13966,OG0000015
NV2.14251,OG0000015
NV2.14279,OG0000015
NV2.14298,OG0000015
NV2.14330,OG0000015
NV2.14333,OG0000015
NV2.14863,OG0000015
NV2.15419,OG0000015
NV2.17122,OG0000015
NV2.17645,OG0000015
NV2.17651,OG0000015
NV2.17808,OG0000015
NV2.17852,OG0000015
NV2.18423,OG0000015
NV2.19483,OG0000015
NV2.20120,OG0000015
NV2.20328,OG0000015
NV2.20329,OG0000015
NV2.21449,OG0000015
NV2.22758,OG0000015
NV2.24485,OG0000015
NV2.24582,OG0000015
NV2.24811,OG0000015
NV2.24925,OG0000015
NV2.24978,OG0000015
NV2.25096,OG0000015
NV2.25101,OG0000015
NV2.25524,OG0000015
NV2.25525,OG0000015
NV2.25573,OG0000015
NV2.25574,OG0000015
NV2.25576,OG0000015
NV2.25577,OG0000015
NV2.4021,OG0000015
NV2.530,OG0000015
NV2.7833,OG0000015
NV2.814,OG0000015
NV2.8317,OG0000015
NV2.10940,OG0000016
NV2.10943,OG0000016
NV2.11716,OG0000016
NV2.13878,OG0000016
NV2.14611,OG0000016
NV2.15033,OG0000016
NV2.15037,OG0000016
NV2.16483,OG0000016
NV2.2018,OG0000016
NV2.2817,OG0000016
NV2.2965,OG0000016
NV2.9028,OG0000016
NV2.10058,OG0000017
NV2.1015,OG0000017
NV2.10935,OG0000017
NV2.12201,OG0000017
NV2.14247,OG0000017
NV2.14968,OG0000017
NV2.16122,OG0000017
NV2.16579,OG0000017
NV2.16783,OG0000017
NV2.17958,OG0000017
NV2.1876,OG0000017
NV2.19145,OG0000017
NV2.19481,OG0000017
NV2.20852,OG0000017
NV2.2122,OG0000017
NV2.21430,OG0000017
NV2.21742,OG0000017
NV2.22224,OG0000017
NV2.22745,OG0000017
NV2.22829,OG0000017
NV2.22865,OG0000017
NV2.22913,OG0000017
NV2.23055,OG0000017
NV2.23319,OG0000017
NV2.24205,OG0000017
NV2.24367,OG0000017
NV2.25618,OG0000017
NV2.4367,OG0000017
NV2.4399,OG0000017
NV2.4694,OG0000017
NV2.4710,OG0000017
NV2.5298,OG0000017
NV2.6762,OG0000017
NV2.7074,OG0000017
NV2.8038,OG0000017
NV2.11441,OG0000020
NV2.11642,OG0000020
NV2.12872,OG0000020
NV2.13108,OG0000020
NV2.13336,OG0000020
NV2.13429,OG0000020
NV2.13437,OG0000020
NV2.1396,OG0000020
NV2.14459,OG0000020
NV2.20035,OG0000020
NV2.23089,OG0000020
NV2.232,OG0000020
NV2.23678,OG0000020
NV2.23888,OG0000020
NV2.25991,OG0000020
NV2.25999,OG0000020
NV2.30002,OG0000020
NV2.30003,OG0000020
NV2.413,OG0000020
NV2.4570,OG0000020
NV2.645,OG0000020
NV2.7345,OG0000020
NV2.7400,OG0000020
NV2.7956,OG0000020
NV2.19019,OG0000021
NV2.21394,OG0000021
NV2.10374,OG0000024
NV2.10375,OG0000024
NV2.10412,OG0000024
NV2.10417,OG0000024
NV2.10424,OG0000024
NV2.10429,OG0000024
NV2.11041,OG0000024
NV2.11241,OG0000024
NV2.11242,OG0000024
NV2.11243,OG0000024
NV2.11245,OG0000024
NV2.11247,OG0000024
NV2.1130,OG0000024
NV2.1133,OG0000024
NV2.12320,OG0000024
NV2.12481,OG0000024
NV2.16955,OG0000024
NV2.18281,OG0000024
NV2.18357,OG0000024
NV2.18358,OG0000024
NV2.18560,OG0000024
NV2.18597,OG0000024
NV2.18599,OG0000024
NV2.19651,OG0000024
NV2.19652,OG0000024
NV2.20227,OG0000024
NV2.23451,OG0000024
NV2.23454,OG0000024
NV2.317,OG0000024
NV2.4116,OG0000024
NV2.4324,OG0000024
NV2.5280,OG0000024
NV2.5709,OG0000024
NV2.6599,OG0000024
NV2.8280,OG0000024
NV2.9303,OG0000024
NV2.9307,OG0000024
NV2.9363,OG0000024
NV2.1544,OG0000025
NV2.15547,OG0000025
NV2.1759,OG0000025
NV2.21145,OG0000025
NV2.21219,OG0000025
NV2.21725,OG0000025
NV2.22198,OG0000025
NV2.22199,OG0000025
NV2.22413,OG0000025
NV2.23306,OG0000025
NV2.24603,OG0000025
NV2.24607,OG0000025
NV2.24608,OG0000025
NV2.6114,OG0000025
NV2.6409,OG0000025
NV2.6667,OG0000025
NV2.6668,OG0000025
NV2.8459,OG0000025
NV2.8460,OG0000025
NV2.10733,OG0000026
NV2.10736,OG0000026
NV2.11373,OG0000026
NV2.11797,OG0000026
NV2.11946,OG0000026
NV2.11958,OG0000026
NV2.11961,OG0000026
NV2.11962,OG0000026
NV2.12208,OG0000026
NV2.12583,OG0000026
NV2.12653,OG0000026
NV2.1273,OG0000026
NV2.12755,OG0000026
NV2.15862,OG0000026
NV2.16931,OG0000026
NV2.16932,OG0000026
NV2.16933,OG0000026
NV2.16934,OG0000026
NV2.1802,OG0000026
NV2.1803,OG0000026
NV2.1804,OG0000026
NV2.19075,OG0000026
NV2.19077,OG0000026
NV2.20819,OG0000026
NV2.21220,OG0000026
NV2.22551,OG0000026
NV2.22600,OG0000026
NV2.22749,OG0000026
NV2.22950,OG0000026
NV2.22951,OG0000026
NV2.23124,OG0000026
NV2.23125,OG0000026
NV2.23796,OG0000026
NV2.24242,OG0000026
NV2.24790,OG0000026
NV2.25565,OG0000026
NV2.600,OG0000026
NV2.12416,OG0000027
NV2.13605,OG0000027
NV2.13607,OG0000027
NV2.13608,OG0000027
NV2.13609,OG0000027
NV2.13610,OG0000027
NV2.13611,OG0000027
NV2.14198,OG0000027
NV2.14310,OG0000027
NV2.14312,OG0000027
NV2.14313,OG0000027
NV2.1711,OG0000027
NV2.1712,OG0000027
NV2.17532,OG0000027
NV2.2229,OG0000027
NV2.25273,OG0000027
NV2.3143,OG0000027
NV2.3144,OG0000027
NV2.3226,OG0000027
NV2.3927,OG0000027
NV2.4191,OG0000027
NV2.4715,OG0000027
NV2.4921,OG0000027
NV2.4929,OG0000027
NV2.4932,OG0000027
NV2.4933,OG0000027
NV2.5997,OG0000027
NV2.824,OG0000027
NV2.10062,OG0000028
NV2.10396,OG0000028
NV2.11538,OG0000028
NV2.11571,OG0000028
NV2.12448,OG0000028
NV2.12694,OG0000028
NV2.13453,OG0000028
NV2.13708,OG0000028
NV2.13715,OG0000028
NV2.13832,OG0000028
NV2.13836,OG0000028
NV2.14321,OG0000028
NV2.14586,OG0000028
NV2.17835,OG0000028
NV2.17888,OG0000028
NV2.18782,OG0000028
NV2.1909,OG0000028
NV2.1912,OG0000028
NV2.19367,OG0000028
NV2.19368,OG0000028
NV2.19842,OG0000028
NV2.19845,OG0000028
NV2.20327,OG0000028
NV2.21972,OG0000028
NV2.22109,OG0000028
NV2.22394,OG0000028
NV2.23196,OG0000028
NV2.23316,OG0000028
NV2.24140,OG0000028
NV2.2426,OG0000028
NV2.250,OG0000028
NV2.25027,OG0000028
NV2.3658,OG0000028
NV2.3939,OG0000028
NV2.4537,OG0000028
NV2.4565,OG0000028
NV2.4744,OG0000028
NV2.5336,OG0000028
NV2.5634,OG0000028
NV2.5659,OG0000028
NV2.5685,OG0000028
NV2.6023,OG0000028
NV2.6156,OG0000028
NV2.6395,OG0000028
NV2.6964,OG0000028
NV2.86,OG0000028
NV2.9759,OG0000028
NV2.10046,OG0000029
NV2.12138,OG0000029
NV2.13806,OG0000029
NV2.13807,OG0000029
NV2.14110,OG0000029
NV2.15782,OG0000029
NV2.16067,OG0000029
NV2.17096,OG0000029
NV2.17198,OG0000029
NV2.17967,OG0000029
NV2.18512,OG0000029
NV2.19779,OG0000029
NV2.2025,OG0000029
NV2.21590,OG0000029
NV2.22115,OG0000029
NV2.22609,OG0000029
NV2.22610,OG0000029
NV2.24484,OG0000029
NV2.25153,OG0000029
NV2.25154,OG0000029
NV2.25464,OG0000029
NV2.25467,OG0000029
NV2.25469,OG0000029
NV2.25470,OG0000029
NV2.25471,OG0000029
NV2.25526,OG0000029
NV2.3941,OG0000029
NV2.4948,OG0000029
NV2.4953,OG0000029
NV2.5576,OG0000029
NV2.5687,OG0000029
NV2.5688,OG0000029
NV2.5873,OG0000029
NV2.5957,OG0000029
NV2.6010,OG0000029
NV2.6013,OG0000029
NV2.6014,OG0000029
NV2.6015,OG0000029
NV2.6016,OG0000029
NV2.6034,OG0000029
NV2.6037,OG0000029
NV2.6197,OG0000029
NV2.6206,OG0000029
NV2.6207,OG0000029
NV2.6211,OG0000029
NV2.7038,OG0000029
NV2.7679,OG0000029
NV2.7725,OG0000029
NV2.9909,OG0000029
NV2.10200,OG0000030
NV2.13710,OG0000030
NV2.13719,OG0000030
NV2.14254,OG0000030
NV2.18809,OG0000030
NV2.21463,OG0000030
NV2.21464,OG0000030
NV2.21466,OG0000030
NV2.21626,OG0000030
NV2.22519,OG0000030
NV2.24665,OG0000030
NV2.3540,OG0000030
NV2.3656,OG0000030
NV2.3661,OG0000030
NV2.3662,OG0000030
NV2.4393,OG0000030
NV2.495,OG0000030
NV2.497,OG0000030
NV2.498,OG0000030
NV2.500,OG0000030
NV2.552,OG0000030
NV2.7073,OG0000030
NV2.7813,OG0000030
NV2.8559,OG0000030
NV2.10475,OG0000031
NV2.10477,OG0000031
NV2.11257,OG0000031
NV2.12019,OG0000031
NV2.12157,OG0000031
NV2.1358,OG0000031
NV2.15691,OG0000031
NV2.1764,OG0000031
NV2.1765,OG0000031
NV2.21943,OG0000031
NV2.21944,OG0000031
NV2.21945,OG0000031
NV2.22772,OG0000031
NV2.22773,OG0000031
NV2.22774,OG0000031
NV2.22784,OG0000031
NV2.22787,OG0000031
NV2.22789,OG0000031
NV2.3691,OG0000031
NV2.3692,OG0000031
NV2.3693,OG0000031
NV2.4785,OG0000031
NV2.4786,OG0000031
NV2.4787,OG0000031
NV2.4788,OG0000031
NV2.7016,OG0000031
NV2.7297,OG0000031
NV2.8742,OG0000031
NV2.8743,OG0000031
NV2.8744,OG0000031
NV2.13669,OG0000032
NV2.25444,OG0000032
NV2.25560,OG0000032
NV2.5993,OG0000032
NV2.8988,OG0000032
NV2.10187,OG0000033
NV2.10385,OG0000033
NV2.12439,OG0000033
NV2.14155,OG0000033
NV2.14156,OG0000033
NV2.14899,OG0000033
NV2.14948,OG0000033
NV2.17381,OG0000033
NV2.17383,OG0000033
NV2.17740,OG0000033
NV2.17741,OG0000033
NV2.17742,OG0000033
NV2.17842,OG0000033
NV2.18455,OG0000033
NV2.18502,OG0000033
NV2.18505,OG0000033
NV2.18667,OG0000033
NV2.18669,OG0000033
NV2.22242,OG0000033
