"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0008238","GO:0008238","exopeptidase activity","10/297","56/6213",0.178571428571429,3.73556998556999,4.60720070818695,0.000268746710422973,0.105000258649201,0.101124845340706,"XLOC-005461#GGH-MOUSE#Q9Z0L8/XLOC-002315#NALD2-HUMAN#Q9Y3Q0/XLOC-000718#CBPD-LOPSP#P83852/XLOC-004937#FOLH1-RAT#P70627/XLOC-005460#GGH-HUMAN#Q92820/XLOC-006764#SEPR-MOUSE#P97321/XLOC-002082#FOLH1-HUMAN#Q04609/XLOC-020174#DPP3-NEMVE#A7RZW4/gene-evm.model.ptg000055l.299#TPP1-DANRE#F8W2M8/XLOC-012866#MINY2-HUMAN#Q8NBR6",10
"GO:0004197","GO:0004197","cysteine-type endopeptidase activity","8/297","37/6213",0.216216216216216,4.52306852306852,4.81557525455046,0.000284296729194587,0.105000258649201,0.101124845340706,"XLOC-016437#UBP14-PANTR#P60051/XLOC-015874#XLOC-015874/gene-evm.model.ptg000049l.17#gene-evm.model.ptg000049l.17/XLOC-015873#XLOC-015873/XLOC-013069#SORCN-HUMAN#P30626/XLOC-019701#CANB-DROME#Q9VT65/XLOC-012418#CASP3-CANLF#Q8MKI5/XLOC-015868#XLOC-015868",8
"GO:0016528","GO:0016528","sarcoplasm","7/297","30/6213",0.233333333333333,4.88114478114478,4.77420115462583,0.000417963047932604,0.142493248341331,0.137234021001353,"XLOC-013069#SORCN-HUMAN#P30626/XLOC-001356#RN121-HUMAN#Q9H920/XLOC-025059#TSP1-XENLA#P35448/XLOC-003468#CHERP-HUMAN#Q8IWX8/XLOC-025975#TSP3A-DANRE#Q8JHW2/XLOC-026529#XDH-CHICK#P47990/gene-evm.model.ptg000002l.349#ADT1-CAEEL#G5ECS8",7
"GO:0071622","GO:0071622","regulation of granulocyte chemotaxis","5/297","15/6213",0.333333333333333,6.97306397306397,5.18915777227666,0.000487550469050622,0.154344548488025,0.148647906165434,"XLOC-005034#RAC1-BOVIN#P62998/XLOC-024209#C1QBP-BOVIN#Q3T0B6/XLOC-025059#TSP1-XENLA#P35448/XLOC-025975#TSP3A-DANRE#Q8JHW2/gene-evm.model.ptg000002l.349#ADT1-CAEEL#G5ECS8",5
"GO:0099503","GO:0099503","secretory vesicle","38/297","464/6213",0.0818965517241379,1.71320968303727,3.57816144886666,0.000643602996699674,0.19016323209153,0.183144572043311,"XLOC-025964#NEC1-HUMAN#P29120/XLOC-020695#ARSB-RAT#P50430/XLOC-004873#FUCO-BRAFL#C3YWU0/gene-evm.model.ptg000015l.2-1#PTPRR-HUMAN#Q15256/XLOC-013069#SORCN-HUMAN#P30626/XLOC-005718#MOES-BOVIN#Q2HJ49/gene-evm.model.ptg000012l.875#IMB1-HUMAN#Q14974/XLOC-004946#MYH10-BOVIN#Q27991/XLOC-026621#DBNL-BOVIN#A6H7G2/XLOC-019672#PLMN-MACMU#P12545/XLOC-023861#CLH1-BOVIN#P49951/gene-evm.model.ptg000032l.301#APOR-PIG#Q03472/XLOC-026889#CTNA2-PONAB#Q5R416/XLOC-005607#PRDX4-HUMAN#Q13162/XLOC-023693#TRLF-DESRO#K9IMD0/gene-evm.model.ptg000003l.1064#GNAI-PATPE#P30676/XLOC-000546#GNAI-PATPE#P30676/XLOC-013695#PS11A-DANRE#F6P3G4/XLOC-025569#SH3G1-CHICK#Q8AXV0/XLOC-016654#PSD13-MOUSE#Q9WVJ2/gene-evm.model.ptg000010l.289#GRN-HUMAN#P28799/XLOC-016498#SAP3-MOUSE#Q60648/gene-evm.model.ptg000027l.117#HXK4-MOUSE#P52792/gene-evm.model.ptg000035l.378#TRLF-DESRO#K9IMD0/XLOC-011369#CDC42-DROPS#Q29HY3/XLOC-000372#IMDH3-DANRE#Q5RGV1/XLOC-021454#SPB3-HUMAN#P29508/XLOC-022962#CY24A-MOUSE#Q61462/XLOC-002346#MEC2-CAEEL#Q27433/XLOC-024249#ABHD2-BOVIN#Q5EA42/gene-evm.model.ptg000037l.118#RYL1-YARLI#P41924/XLOC-003402#FA8-CANLF#O18806/gene-evm.model.ptg000003l.233#gene-evm.model.ptg000003l.233/gene-evm.model.ptg000022l.251#CTL4-XENLA#Q6GN42/XLOC-009945#CATD-CHICK#Q05744/XLOC-013591#EXOC3-MOUSE#Q6KAR6/XLOC-004223#ABCA3-HUMAN#Q99758/gene-evm.model.ptg000002l.349#ADT1-CAEEL#G5ECS8",38
"GO:0008201","GO:0008201","heparin binding","7/297","33/6213",0.212121212121212,4.43740434649526,4.43581290132177,0.000775259611817224,0.193421167451825,0.186282261546919,"XLOC-022170#FSTL1-MACFA#Q9GKY0/XLOC-023693#TRLF-DESRO#K9IMD0/XLOC-025059#TSP1-XENLA#P35448/gene-evm.model.ptg000035l.378#TRLF-DESRO#K9IMD0/XLOC-025975#TSP3A-DANRE#Q8JHW2/novel-gene-chr2-15978#NCAM1-RAT#P13596/gene-evm.model.ptg000002l.349#ADT1-CAEEL#G5ECS8",7
"GO:0044403","GO:0044403","biological process involved in symbiotic interaction","19/297","178/6213",0.106741573033708,2.23294745204858,3.73934724701116,0.00078624577924732,0.193421167451825,0.186282261546919,"XLOC-025644#PPIB-MOUSE#P24369/XLOC-003589#JUND-CHICK#P27921/XLOC-025114#PPIB-CHICK#P24367/XLOC-019946#PYC-BOVIN#Q29RK2/gene-evm.model.ptg000022l.393#GFI1-DROME#Q9N658/XLOC-006764#SEPR-MOUSE#P97321/gene-evm.model.ptg000012l.875#IMB1-HUMAN#Q14974/XLOC-019672#PLMN-MACMU#P12545/XLOC-023693#TRLF-DESRO#K9IMD0/XLOC-003180#XYN3-ARATH#F4JG10/novel-gene-chr14-11470#novel-gene-chr14-11470/gene-evm.model.ptg000035l.378#TRLF-DESRO#K9IMD0/XLOC-011369#CDC42-DROPS#Q29HY3/XLOC-006236#RRP1-HUMAN#P56182/XLOC-002346#MEC2-CAEEL#Q27433/gene-evm.model.ptg000020l.538#THOC7-NEMVE#A7RX34/XLOC-025033#THOC5-HUMAN#Q13769/gene-evm.model.ptg000011l.80#PTBP1-MOUSE#P17225/XLOC-022511#NUP93-PONAB#Q5R822",19
"GO:0004190","GO:0004190","aspartic-type endopeptidase activity","4/297","10/6213",0.4,8.36767676767677,5.22407663610205,0.000854599652006221,0.193421167451825,0.186282261546919,"XLOC-008071#SPP2B-RAT#Q5PQL3/XLOC-012418#CASP3-CANLF#Q8MKI5/XLOC-015732#HM13-HUMAN#Q8TCT9/XLOC-009945#CATD-CHICK#Q05744",4
"GO:1902622","GO:1902622","regulation of neutrophil migration","4/297","10/6213",0.4,8.36767676767677,5.22407663610205,0.000854599652006221,0.193421167451825,0.186282261546919,"XLOC-005034#RAC1-BOVIN#P62998/XLOC-024209#C1QBP-BOVIN#Q3T0B6/XLOC-025059#TSP1-XENLA#P35448/XLOC-025975#TSP3A-DANRE#Q8JHW2",4
"GO:0005788","GO:0005788","endoplasmic reticulum lumen","13/297","101/6213",0.128712871287129,2.69256925692569,3.8423358943688,0.000960010486731015,0.193421167451825,0.186282261546919,"XLOC-025964#NEC1-HUMAN#P29120/XLOC-020695#ARSB-RAT#P50430/XLOC-025644#PPIB-MOUSE#P24369/XLOC-025114#PPIB-CHICK#P24367/XLOC-004873#FUCO-BRAFL#C3YWU0/XLOC-022170#FSTL1-MACFA#Q9GKY0/XLOC-024416#HEPHL-ACRMI#B3EWZ9/gene-evm.model.ptg000007l.822#ATS6-HUMAN#Q9UKP5/XLOC-024417#HEPHL-ACRMI#B3EWZ9/gene-evm.model.ptg000023l.868#FXRD2-HUMAN#Q8IWF2/XLOC-003402#FA8-CANLF#O18806/XLOC-002765#GT251-HUMAN#Q8NBJ5/gene-evm.model.ptg000002l.349#ADT1-CAEEL#G5ECS8",13
"GO:0034121","GO:0034121","regulation of toll-like receptor signaling pathway","6/297","26/6213",0.230769230769231,4.82750582750583,4.38169699857943,0.00115959710882867,0.193421167451825,0.186282261546919,"gene-evm.model.ptg000022l.393#GFI1-DROME#Q9N658/XLOC-023446#IRF4-HUMAN#Q15306/XLOC-023693#TRLF-DESRO#K9IMD0/XLOC-009813#IRF2-CHICK#Q98925/XLOC-022962#CY24A-MOUSE#Q61462/XLOC-002354#DAB2P-MOUSE#Q3UHC7",6
"GO:0044419","GO:0044419","biological process involved in interspecies interaction between organisms","19/297","184/6213",0.103260869565217,2.16013394817743,3.5791036078761,0.00117610365139209,0.193421167451825,0.186282261546919,"XLOC-025644#PPIB-MOUSE#P24369/XLOC-003589#JUND-CHICK#P27921/XLOC-025114#PPIB-CHICK#P24367/XLOC-019946#PYC-BOVIN#Q29RK2/gene-evm.model.ptg000022l.393#GFI1-DROME#Q9N658/XLOC-006764#SEPR-MOUSE#P97321/gene-evm.model.ptg000012l.875#IMB1-HUMAN#Q14974/XLOC-019672#PLMN-MACMU#P12545/XLOC-023693#TRLF-DESRO#K9IMD0/XLOC-003180#XYN3-ARATH#F4JG10/novel-gene-chr14-11470#novel-gene-chr14-11470/gene-evm.model.ptg000035l.378#TRLF-DESRO#K9IMD0/XLOC-011369#CDC42-DROPS#Q29HY3/XLOC-006236#RRP1-HUMAN#P56182/XLOC-002346#MEC2-CAEEL#Q27433/gene-evm.model.ptg000020l.538#THOC7-NEMVE#A7RX34/XLOC-025033#THOC5-HUMAN#Q13769/gene-evm.model.ptg000011l.80#PTBP1-MOUSE#P17225/XLOC-022511#NUP93-PONAB#Q5R822",19
"GO:1903036","GO:1903036","positive regulation of response to wounding","9/297","56/6213",0.160714285714286,3.36201298701299,3.97806232847871,0.00120188760552195,0.193421167451825,0.186282261546919,"gene-evm.model.ptg000004l.40#FA5-MOUSE#O88783/XLOC-014453#FA5-MOUSE#O88783/XLOC-005034#RAC1-BOVIN#P62998/XLOC-000537#MAPK2-RABIT#P49139/XLOC-019672#PLMN-MACMU#P12545/gene-evm.model.ptg000035l.378#TRLF-DESRO#K9IMD0/XLOC-011369#CDC42-DROPS#Q29HY3/XLOC-014347#NFE2-HUMAN#Q16621/gene-evm.model.ptg000002l.349#ADT1-CAEEL#G5ECS8",9
"GO:0002690","GO:0002690","positive regulation of leukocyte chemotaxis","5/297","18/6213",0.277777777777778,5.81088664421998,4.57952660845538,0.00123560344649653,0.193421167451825,0.186282261546919,"XLOC-005034#RAC1-BOVIN#P62998/XLOC-024209#C1QBP-BOVIN#Q3T0B6/XLOC-025059#TSP1-XENLA#P35448/XLOC-025975#TSP3A-DANRE#Q8JHW2/gene-evm.model.ptg000002l.349#ADT1-CAEEL#G5ECS8",5
"GO:1903959","GO:1903959","regulation of monoatomic anion transmembrane transport","5/297","18/6213",0.277777777777778,5.81088664421998,4.57952660845538,0.00123560344649653,0.193421167451825,0.186282261546919,"gene-evm.model.ptg000020l.274#S36A4-HUMAN#Q6YBV0/gene-evm.model.ptg000027l.117#HXK4-MOUSE#P52792/XLOC-006692#MDR1-HUMAN#P08183/gene-evm.model.ptg000002l.349#ADT1-CAEEL#G5ECS8/XLOC-013793#NPT2B-PONAB#Q5REV9",5
"GO:0030054","GO:0030054","cell junction","26/297","289/6213",0.0899653979238754,1.88200342525602,3.44026212121502,0.00127227526118617,0.193421167451825,0.186282261546919,"XLOC-006199#LMLN-DROPS#Q29AK2/XLOC-006764#SEPR-MOUSE#P97321/gene-evm.model.ptg000015l.2-1#PTPRR-HUMAN#Q15256/XLOC-009889#CSRP1-MOUSE#P97315/XLOC-005718#MOES-BOVIN#Q2HJ49/XLOC-004946#MYH10-BOVIN#Q27991/gene-evm.model.ptg000006l.168-1#SRC8-CHICK#Q01406/XLOC-026889#CTNA2-PONAB#Q5R416/XLOC-023693#TRLF-DESRO#K9IMD0/XLOC-025059#TSP1-XENLA#P35448/XLOC-003325#FZD1-XENLA#Q9I9M5/XLOC-019663#ENAH-HUMAN#Q8N8S7/XLOC-025395#F16P2-BOVIN#Q2KJJ9/XLOC-011369#CDC42-DROPS#Q29HY3/XLOC-007039#SPTB2-HUMAN#Q01082/XLOC-022220#ARHG7-RAT#O55043/XLOC-025605#LIMS2-HUMAN#Q7Z4I7/XLOC-006692#MDR1-HUMAN#P08183/XLOC-022962#CY24A-MOUSE#Q61462/XLOC-015807#RAB23-HUMAN#Q9ULC3/XLOC-025975#TSP3A-DANRE#Q8JHW2/XLOC-013591#EXOC3-MOUSE#Q6KAR6/XLOC-012982#RSU1-HUMAN#Q15404/gene-evm.model.ptg000032l.287#HMCN2-HUMAN#Q8NDA2/XLOC-020897#HMCN1-MOUSE#D3YXG0/XLOC-012832#AB24G-ARATH#Q9MAG3",26
"GO:0030099","GO:0030099","myeloid cell differentiation","14/297","117/6213",0.11965811965812,2.50315116981784,3.67750249804101,0.00128169356262381,0.193421167451825,0.186282261546919,"XLOC-019595#MEIS1-MOUSE#Q60954/XLOC-003589#JUND-CHICK#P27921/XLOC-004827#S2538-HUMAN#Q96DW6/XLOC-021661#ERG-MOUSE#P81270/XLOC-004946#MYH10-BOVIN#Q27991/gene-evm.model.ptg000006l.168-1#SRC8-CHICK#Q01406/XLOC-023446#IRF4-HUMAN#Q15306/gene-evm.model.ptg000022l.488#RBGP1-MOUSE#A2AWA9/novel-gene-chr14-11470#novel-gene-chr14-11470/XLOC-011369#CDC42-DROPS#Q29HY3/XLOC-025033#THOC5-HUMAN#Q13769/XLOC-025934#KCC4-HUMAN#Q16566/XLOC-008055#TMOD1-HUMAN#P28289/XLOC-005308#JGN1A-DANRE#Q5XJX0",14
"GO:0008239","GO:0008239","dipeptidyl-peptidase activity","4/297","11/6213",0.363636363636364,7.60697887970615,4.91375213661619,0.00129271206779746,0.193421167451825,0.186282261546919,"XLOC-004937#FOLH1-RAT#P70627/XLOC-006764#SEPR-MOUSE#P97321/XLOC-002082#FOLH1-HUMAN#Q04609/XLOC-020174#DPP3-NEMVE#A7RZW4",4
"GO:0060348","GO:0060348","bone development","11/297","80/6213",0.1375,2.87638888888889,3.78452369985171,0.00135499937728697,0.193421167451825,0.186282261546919,"XLOC-019595#MEIS1-MOUSE#Q60954/XLOC-025644#PPIB-MOUSE#P24369/XLOC-025114#PPIB-CHICK#P24367/XLOC-021661#ERG-MOUSE#P81270/gene-evm.model.ptg000022l.488#RBGP1-MOUSE#A2AWA9/XLOC-023693#TRLF-DESRO#K9IMD0/XLOC-025059#TSP1-XENLA#P35448/novel-gene-chr14-11470#novel-gene-chr14-11470/XLOC-003595#PPBT-CHICK#Q92058/XLOC-015807#RAB23-HUMAN#Q9ULC3/gene-evm.model.ptg000002l.349#ADT1-CAEEL#G5ECS8",11
"GO:0015629","GO:0015629","actin cytoskeleton","19/297","187/6213",0.101604278074866,2.12547939285907,3.50125428023238,0.00142633847152707,0.193421167451825,0.186282261546919,"gene-evm.model.ptg000006l.277#gene-evm.model.ptg000006l.277/XLOC-005034#RAC1-BOVIN#P62998/gene-evm.model.ptg000001l.804#TM10A-RAT#Q4KLI2/XLOC-009889#CSRP1-MOUSE#P97315/XLOC-005718#MOES-BOVIN#Q2HJ49/XLOC-008071#SPP2B-RAT#Q5PQL3/XLOC-004946#MYH10-BOVIN#Q27991/XLOC-026621#DBNL-BOVIN#A6H7G2/gene-evm.model.ptg000006l.168-1#SRC8-CHICK#Q01406/XLOC-019701#CANB-DROME#Q9VT65/XLOC-020177#COFI-GIBZE#Q4I963/XLOC-019663#ENAH-HUMAN#Q8N8S7/XLOC-004690#MYO1-CAEEL#P02567/XLOC-007039#SPTB2-HUMAN#Q01082/XLOC-022617#ARPC4-XENLA#Q641G7/XLOC-006692#MDR1-HUMAN#P08183/XLOC-022962#CY24A-MOUSE#Q61462/XLOC-024854#MY18A-HUMAN#Q92614/XLOC-008055#TMOD1-HUMAN#P28289",19
"GO:0097066","GO:0097066","response to thyroid hormone","6/297","27/6213",0.222222222222222,4.64870931537598,4.25692555417975,0.00143196316728281,0.193421167451825,0.186282261546919,"XLOC-009823#GSH1-HUMAN#P48506/gene-evm.model.ptg000022l.478#GSH0-HUMAN#P48507/XLOC-005718#MOES-BOVIN#Q2HJ49/XLOC-004946#MYH10-BOVIN#Q27991/XLOC-022208#TOM70-HUMAN#O94826/XLOC-013793#NPT2B-PONAB#Q5REV9",6
